FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y,MidPoint_20_x,MidPoint_20_y,MidPoint_21_x,MidPoint_21_y,MidPoint_22_x,MidPoint_22_y,MidPoint_23_x,MidPoint_23_y,MidPoint_24_x,MidPoint_24_y,MidPoint_25_x,MidPoint_25_y,MidPoint_26_x,MidPoint_26_y,MidPoint_27_x,MidPoint_27_y
986.0000,18.0000,1672.1374,1504.4286,680.8128,1480.8361,977.2360,1398.2075,1184.3810,1281.9533,781.5051,1131.0763,1500.6287,1079.3408,1493.4395,1003.4850,1309.4864,987.0423,515.1763,921.5494,506.8901,583.6746,1214.1112,567.0515,753.8811,495.0828,1655.2895,401.5598,262.5424,310.7382,1536.5633,245.7938,903.6703,205.1571,1585.0015,117.4373,1402.4924,86.0540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
987.0000,19.0000,1671.7789,1582.7339,681.6725,1559.0055,977.2473,1476.0751,1184.2882,1361.1208,781.8671,1210.7892,1500.7164,1158.4882,1493.7015,1082.4046,1310.1746,1066.2702,515.2669,1000.6910,506.7815,662.9469,1213.8381,646.3809,753.7185,574.0146,1655.8948,480.9701,262.6395,389.8154,1536.7164,324.3606,904.0010,284.3388,1585.6375,196.4232,1400.7379,164.9647,988.5807,66.3421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
988.0000,20.0000,1671.3760,1660.5139,682.3424,1636.0435,977.8196,1553.7810,1184.2991,1439.5610,782.0852,1289.6071,1501.5355,1236.8847,1493.7132,1160.9838,1310.9900,1144.5285,515.7329,1079.4205,507.4613,741.3361,1213.6141,725.1807,754.2080,652.5260,1656.1937,559.2743,262.3604,468.2519,1537.0567,402.5095,904.4482,363.1705,1586.2771,274.4660,1399.2559,243.2334,987.8254,147.6886,1240.1465,87.2846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
989.0000,19.0000,978.7054,1632.1689,1184.0804,1517.6145,782.7958,1369.4437,1502.2230,1316.5847,1493.7076,1240.3338,1312.0261,1222.9595,516.6264,1158.6750,507.5240,820.8338,1213.5159,804.4852,754.2757,732.0337,1656.8334,638.8028,262.8277,547.5350,1537.1901,481.8776,904.5619,442.6010,1587.1904,353.6112,1398.0819,322.6492,987.5411,229.3278,1240.2481,166.3813,514.5369,60.5172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
990.0000,19.0000,1184.4152,1595.0179,783.8596,1447.7883,1502.9896,1394.9781,1494.0196,1318.3767,1312.8677,1299.5616,516.7604,1236.0132,507.9996,898.8905,1213.4400,882.7777,754.6220,810.1919,1657.0999,716.6560,263.0215,624.8822,1537.6523,559.9220,905.1649,521.2061,1587.9913,431.3929,1396.8054,400.6167,987.6407,309.1734,1240.9985,243.8333,514.9472,137.6847,1346.9378,65.6065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
991.0000,18.0000,784.7933,1526.8061,1503.4223,1474.3055,1493.9636,1396.6053,1313.6432,1377.3621,517.6548,1314.1620,508.6202,977.1759,1213.3797,961.7930,755.1855,888.6478,1657.5872,795.0727,263.3813,702.6302,1537.9948,638.6623,906.1323,600.0867,1588.4182,509.8323,1396.0784,478.5449,987.9902,389.5445,1241.7715,321.9714,514.9690,215.0895,1347.4942,143.8592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
992.0000,18.0000,784.8973,1604.5446,1503.5490,1553.9398,1494.1062,1474.3258,1314.9040,1454.6992,518.7241,1391.7033,509.0766,1055.1365,1213.6252,1039.9240,755.1149,966.8209,1657.9929,873.0951,263.7121,780.3604,1538.2592,716.3809,906.4920,679.0031,1589.1341,587.7330,1395.4480,556.6939,988.9981,469.0366,1242.2765,400.1946,515.1206,293.0276,1347.7682,221.1915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
993.0000,17.0000,1503.5670,1633.3131,1494.2715,1552.0381,1315.8316,1532.5664,519.1468,1469.0142,509.4233,1132.7329,1213.6737,1118.7005,755.8782,1044.4239,1657.9962,950.7118,264.3487,857.4668,1538.7787,794.3002,907.6778,757.8699,1589.6676,665.4688,1395.9077,634.5600,989.7656,548.2373,1243.2554,478.1995,515.3243,370.0361,1348.1459,298.5114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
994.0000,17.0000,1494.1861,1628.6107,1316.6437,1608.8449,519.8013,1545.1381,510.0288,1209.0776,1214.4399,1196.4251,756.5148,1121.2483,1658.3536,1027.7881,264.8242,934.2224,1539.4568,871.4854,908.3908,836.1311,1589.9266,742.1403,1396.8808,711.3196,990.6820,625.9771,1243.3236,554.7655,515.6386,446.6660,1348.6767,375.2645,942.3864,45.9434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
995.0000,17.0000,519.9955,1622.1674,510.4282,1286.8053,1214.7684,1274.3873,757.1037,1199.4472,1658.4128,1105.5033,264.9502,1012.1231,1539.6167,950.2679,908.4718,915.2747,1589.9595,820.3421,1397.8297,789.9232,991.1923,704.1630,1243.3334,632.8426,515.2089,524.6710,1348.9612,453.3388,942.2413,123.7477,1013.5841,71.6805,1766.2629,70.4160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
996.0000,18.0000,511.4106,1363.7495,1214.9165,1351.1813,757.1811,1276.3916,1658.4767,1182.2284,265.5491,1089.0712,1539.5990,1027.8706,908.9757,992.4704,1590.0219,897.6642,1399.2196,867.4027,992.1916,780.6948,1243.3861,710.1180,515.6683,601.8896,1349.2341,530.6613,942.0951,200.4313,1013.3548,148.6025,1767.1762,147.9524,1606.2214,148.2125,1492.9930,41.2479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
997.0000,20.0000,512.3965,1441.1139,1215.2470,1428.3242,757.4989,1354.6166,1658.3565,1259.9866,265.8830,1166.8566,1539.6504,1106.4031,908.6217,1070.3601,1590.4065,975.9878,1400.7082,946.1317,993.3875,857.5995,1243.2802,787.9616,515.3763,679.8814,1349.4155,609.1304,942.6359,278.0891,1013.6645,226.2322,1767.9935,225.7243,1606.5429,226.1277,1493.2155,118.3040,1345.3759,75.8489,1199.5953,66.6273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
998.0000,20.0000,512.7558,1518.0001,1215.9677,1504.8507,758.1322,1432.2701,1657.9112,1336.9598,266.3684,1244.3815,1539.8069,1184.1930,908.6913,1147.4638,1590.4801,1054.0585,1402.1765,1023.9086,994.9223,933.5808,1243.4234,865.5241,515.5936,757.6194,1349.5430,686.9810,942.9057,356.0592,1014.1305,303.4553,1767.8634,302.8494,1606.6861,303.4976,1493.2328,194.1100,1345.4594,153.1916,1198.5459,143.4052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
999.0000,21.0000,513.4691,1595.7861,1216.4174,1582.1016,758.8538,1510.8235,1657.6788,1415.2018,266.7593,1323.4988,1539.8228,1263.6308,908.1100,1226.0819,1590.7606,1133.6596,1403.8017,1103.5942,997.4343,1011.2890,1243.6296,945.1182,516.1607,837.1601,1349.7988,766.6596,942.7313,435.1575,1015.1633,383.0821,1767.5887,381.5887,1606.7092,383.0333,1493.2021,271.2136,1345.4702,231.7935,1197.3056,222.4178,1889.3704,76.7565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1000.0000,20.0000,1216.4594,1657.9785,759.8113,1588.2416,1657.2492,1493.0853,267.6720,1401.1190,1539.7867,1341.9235,907.7753,1303.3261,1590.9039,1212.3302,1405.6359,1182.0939,1000.6648,1087.9437,1243.9513,1024.0286,516.3626,915.3930,1350.0479,845.5704,942.8722,513.7593,1016.4762,461.4438,1766.8162,459.1295,1606.8512,461.4910,1492.8522,347.9730,1345.9708,310.4444,1197.0337,300.3758,1889.8770,154.6587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1001.0000,21.0000,760.4921,1666.2619,1656.7404,1571.3219,268.3731,1479.7943,1540.0857,1420.9747,907.4513,1381.3057,1591.1187,1291.2599,1407.4346,1261.2257,1004.5335,1166.2793,1244.6691,1103.6913,516.8213,994.5225,1350.2905,924.8247,942.9369,593.0249,1017.9227,540.1349,1765.2636,536.9997,1607.2587,540.1445,1493.0444,425.5071,1346.2758,389.5423,1196.5670,379.5591,1890.3750,233.1032,1348.1958,81.1304,2076.6058,57.4329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1002.0000,21.0000,1655.7151,1648.4730,268.7498,1558.1822,1540.2139,1499.7482,907.2268,1459.0021,1590.8674,1369.4664,1409.3386,1339.2761,1008.2458,1244.5260,1245.5551,1183.2769,517.2379,1073.8641,1350.5026,1003.8955,943.1624,672.1349,1018.9397,618.8134,1763.7265,614.8992,1607.2971,618.9706,1493.8531,503.2100,1346.6542,468.1660,1196.6265,459.0003,1890.6846,311.6325,1348.6116,159.6364,2077.2315,136.6858,295.9173,73.3061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1003.0000,21.0000,270.8578,1635.5229,1540.3390,1578.7371,907.2011,1537.4384,1590.9008,1448.5584,1411.1997,1418.1528,1011.4381,1323.1497,1245.9962,1262.7499,517.8724,1153.0478,1350.9868,1083.6020,943.5022,751.6628,1019.8528,698.4892,1761.9524,692.8046,1607.7372,698.8549,1494.6540,581.7147,1347.3458,547.7178,1197.3195,538.6553,1891.6656,389.9990,1349.0762,238.5511,2078.3032,215.0897,296.3496,150.7341,835.5553,101.3491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1004.0000,21.0000,907.0563,1614.8666,1591.0118,1526.6824,1412.8330,1495.6665,1014.0183,1401.0305,1246.4364,1341.1080,518.3226,1230.8964,1351.3259,1161.8322,944.0332,829.9411,1020.3317,777.5358,1760.3503,769.5782,1608.2209,777.1084,1494.9790,659.6459,1347.8774,626.0582,1198.5086,617.6153,1891.7432,468.1563,1349.4958,316.6093,2079.0792,292.6375,296.5458,227.8119,835.5255,178.7290,2018.3082,85.5627,296.9069,49.8960,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1005.0000,22.0000,1590.8836,1604.5339,1414.1668,1573.0244,1016.2735,1478.6834,1246.5628,1419.3031,518.8291,1309.4372,1351.3849,1240.6576,944.2314,908.6458,1020.5280,856.8584,1757.9394,847.2195,1608.7713,855.9560,1495.3539,739.2026,1348.1582,705.1492,1200.1959,697.1796,1892.2467,546.8368,1349.8260,394.9088,2079.8591,370.2319,296.5937,305.9524,835.5582,257.4869,2019.0312,163.6323,296.8018,128.0905,1603.0153,83.4137,658.6912,37.6474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1006.0000,22.0000,1415.7012,1650.3122,1017.8053,1555.6873,1246.9924,1496.7096,519.4240,1387.4613,1351.8702,1318.8014,944.8453,987.1540,1020.4745,935.8778,1755.6083,924.1013,1609.2591,934.6076,1495.8067,818.1225,1348.6029,783.5688,1201.8074,776.7631,1892.5761,624.7407,1350.3825,473.3377,2080.2467,447.8708,296.7471,383.4716,835.6159,335.5034,2019.6070,241.3798,296.4606,205.6419,1603.5916,160.9362,658.5156,115.4878,346.3941,80.6775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1007.0000,21.0000,1019.3267,1633.3710,1248.2805,1573.8766,520.4456,1465.5386,1352.2130,1397.1477,945.6190,1065.8706,1019.8740,1014.8213,1753.6305,1000.4722,1609.7538,1013.1192,1495.8661,898.0371,1349.0834,862.1904,1202.8115,856.7946,1893.0579,702.7684,1350.9525,551.7414,2080.1347,526.4806,297.2221,462.1513,836.2509,413.8532,2020.3809,319.3912,296.8171,283.5732,1604.2613,238.8750,658.8545,193.3495,346.5711,158.3958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1008.0000,22.0000,1249.6215,1650.7548,521.0559,1543.3847,1352.2159,1475.0625,945.9636,1144.1308,1019.2007,1093.1972,1751.1096,1077.1497,1610.1356,1091.7764,1496.6225,977.4443,1349.5789,941.1939,1203.4483,936.1187,1893.7890,780.8492,1351.2301,629.7107,2080.0044,604.4477,297.2580,540.2973,836.5874,491.8463,2021.0038,397.0251,296.9566,361.2656,1604.7680,316.7635,658.7354,271.0737,346.5982,236.1036,799.7360,79.5229,1259.9269,65.7875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1009.0000,22.0000,522.0594,1620.8969,1352.3510,1553.0998,946.4307,1222.4899,1018.8780,1171.6424,1748.7710,1153.4902,1610.6687,1170.1215,1497.2184,1057.7499,1349.6755,1019.6788,1204.0784,1014.8719,1893.9416,859.5181,1351.6064,708.6107,2079.7942,682.6106,297.0869,619.4108,836.9863,570.5835,2021.4443,475.3431,296.8632,439.7373,1605.2592,394.9445,658.9763,349.4781,346.7205,314.3770,800.4830,157.2725,1260.3351,144.1458,965.6731,86.6844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1010.0000,22.0000,1352.6766,1632.0585,946.7878,1301.7402,1018.3316,1250.1315,1747.0939,1230.1813,1610.9663,1249.0745,1497.8702,1138.2325,1350.0161,1099.1249,1203.8543,1094.2677,1893.9914,938.6561,1351.7073,788.1780,2079.1933,761.5272,297.4120,698.9065,837.2528,650.0073,2021.9376,554.2013,296.7341,518.3564,1605.7833,474.0954,658.6903,428.7289,346.8495,393.2120,800.8122,235.0202,1260.5050,223.1221,965.7060,165.4058,1653.9941,55.0143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1011.0000,22.0000,947.6168,1380.5387,1018.8983,1329.2115,1745.2936,1307.3800,1611.2547,1328.7880,1498.6823,1218.0032,1350.5015,1178.7813,1203.5781,1173.1336,1894.6282,1017.5561,1352.0247,867.7849,2078.7155,840.9948,297.7408,778.8471,837.0251,729.1892,2022.5102,633.4957,296.8165,597.2792,1606.1348,552.9620,659.0513,507.9334,346.7930,472.2141,801.1402,313.0222,1260.9835,302.3937,966.1011,244.5289,1654.6433,133.8213,307.9937,62.7598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1012.0000,23.0000,949.1708,1459.5014,1019.3976,1408.1537,1743.9416,1384.8959,1611.4036,1407.7383,1498.8454,1297.6017,1350.7626,1257.6000,1203.3812,1251.4279,1894.4679,1096.7709,1352.0291,947.4616,2078.6289,920.3655,297.6843,859.1058,837.3959,808.7393,2022.7465,712.6811,297.0228,676.7207,1606.8632,632.4438,659.0537,587.3585,346.8945,551.6160,801.2812,391.6051,1261.3678,381.5183,966.1325,323.6770,1655.2536,212.8546,306.7854,140.6973,1904.5222,102.9264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1013.0000,23.0000,949.9307,1537.9566,1020.0807,1486.0555,1742.7602,1462.3688,1611.4892,1485.8854,1498.7837,1376.3702,1351.2374,1336.5306,1203.2157,1330.1480,1894.7841,1175.6166,1352.2072,1026.6965,2078.7377,998.8498,297.6580,939.1177,837.6824,888.2298,2023.0984,791.9382,297.5831,756.0658,1607.0561,711.6606,659.7365,666.8518,346.9628,630.5273,801.2510,470.6575,1261.5577,461.0959,966.2590,402.9800,1655.4926,291.9915,305.3482,218.3284,1904.9677,181.8630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1014.0000,23.0000,950.7893,1617.0343,1020.8637,1564.5104,1741.7180,1540.7088,1611.6060,1564.9102,1498.5274,1455.1010,1351.2492,1416.5867,1203.1014,1409.6442,1894.8644,1255.1899,1352.5244,1107.3999,2078.4439,1078.5517,297.8845,1020.1179,838.1732,969.0818,2023.0915,872.0769,297.5975,836.2237,1607.4112,791.8733,659.4205,747.3876,347.3074,710.9484,802.0200,550.4715,1261.8335,541.7272,966.7857,483.6924,1656.3136,372.0388,304.3852,297.3396,1905.5752,261.7091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1015.0000,21.0000,1021.8342,1643.0674,1740.4161,1619.1207,1497.7149,1533.3556,1351.1996,1496.0085,1202.8207,1489.5924,1894.8479,1334.9073,1352.7257,1187.8215,2078.4105,1158.0900,297.8362,1100.7435,838.6463,1049.0877,2023.2971,951.8169,297.9137,915.9890,1607.9060,871.5024,659.8355,827.5272,347.2791,790.8109,801.8981,630.2893,1262.0455,621.8239,966.6986,563.4481,1656.6496,451.7773,304.2267,377.1179,1906.0716,341.2644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1016.0000,20.0000,1496.2645,1611.8115,1350.7911,1574.7660,1203.3821,1569.7803,1894.6547,1414.2473,1352.5997,1267.9138,2078.0939,1238.4001,298.0519,1181.1918,839.1317,1129.0358,2023.5094,1031.4417,298.4633,995.5881,1608.1156,951.5315,660.0822,907.2607,347.5892,870.5227,802.0440,710.5216,1262.1873,702.5953,967.1237,643.3740,1656.9295,531.3636,304.2741,457.5794,1906.7456,420.4488,1342.9919,106.2987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1017.0000,19.0000,1350.9987,1653.4076,1204.4510,1649.0893,1894.7209,1493.5782,1352.4572,1346.8581,2077.9679,1317.9230,298.2119,1261.3778,839.6177,1208.2984,2023.6130,1110.7644,298.9607,1075.0413,1608.5426,1031.0560,660.4306,986.6982,347.8635,949.6807,802.7026,790.6025,1262.4488,782.0224,967.6083,723.2399,1657.2042,610.8475,304.9641,538.1199,1907.1669,499.5994,1343.6636,185.6915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1018.0000,18.0000,1894.7336,1573.6210,1352.9113,1427.4776,2077.7087,1398.1694,298.4816,1341.9998,839.9123,1289.0023,2024.3515,1191.1460,299.2061,1155.5192,1608.7233,1111.5350,661.2572,1067.2877,348.5049,1030.1624,802.8355,871.7810,1262.8630,862.7825,967.7715,803.9403,1657.5793,691.4547,305.7495,619.5438,1907.8287,580.1432,1343.9465,265.9675,1324.5788,104.0625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1019.0000,18.0000,1894.0551,1652.5959,1353.0089,1506.1232,2077.8303,1476.1801,299.2607,1421.1919,840.3673,1368.1159,2024.1526,1270.4345,299.9708,1234.4270,1608.9584,1190.6902,661.5804,1146.9356,349.2412,1109.5425,803.0560,952.1741,1263.1783,942.3449,968.2046,883.4507,1657.6982,770.5798,306.7516,699.9638,1908.4006,658.8356,1344.7574,344.7607,1324.9980,183.0823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1020.0000,18.0000,1353.7024,1585.5733,2077.3905,1555.1480,300.0835,1500.0734,840.7207,1447.5009,2024.0687,1349.4877,300.5965,1313.7564,1609.1385,1270.1794,662.2206,1226.3093,349.7603,1188.7022,803.2842,1033.4633,1263.5125,1022.4901,968.6133,962.9217,1658.4569,850.2298,308.0915,780.1389,1908.9654,738.2211,1344.6442,424.2218,1325.2605,262.2938,1595.9486,53.4998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1021.0000,17.0000,2076.6792,1632.6062,301.3441,1578.0826,841.4842,1525.4941,2024.2855,1427.3587,301.2252,1391.8731,1609.1312,1348.0205,662.9134,1304.6848,350.5620,1267.0961,803.4754,1113.9911,1263.8129,1101.2500,968.9664,1041.5635,1659.0157,928.7650,309.6093,858.7375,1909.1553,816.8415,1345.1675,502.8940,1325.7940,340.5961,1596.4007,131.3847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1022.0000,18.0000,303.2049,1656.4486,841.8051,1604.0689,2024.3094,1506.8743,301.8350,1471.0668,1608.9807,1427.2634,663.5545,1384.3197,350.9526,1346.0570,803.5749,1195.5198,1264.2251,1181.0686,969.3222,1121.6684,1659.0737,1008.5968,311.4884,939.0631,1909.8305,896.4802,1345.6211,582.6813,1326.2681,420.3790,1597.1525,211.0308,851.7227,74.2162,723.9304,50.8894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1023.0000,18.0000,2024.2171,1584.9807,302.1905,1549.1171,1608.9161,1506.0088,664.2192,1462.8648,351.7931,1424.2352,803.7503,1275.3530,1264.3712,1259.3826,969.8287,1200.6947,1659.3484,1087.6562,312.9607,1017.4768,1909.8436,975.1981,1345.9420,661.8823,1326.5336,499.3174,1597.4724,289.3587,852.5062,151.2487,723.9953,129.1514,1909.8410,34.6988,1482.4412,33.9928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1024.0000,18.0000,303.0963,1627.3618,1609.0077,1585.3026,664.2670,1542.1621,352.3797,1503.2759,803.6827,1355.4751,1264.6119,1338.4398,970.3070,1280.2873,1659.6074,1166.9543,314.0745,1096.4338,1909.9606,1054.5450,1346.0625,741.4580,1326.9701,578.8615,1598.0169,368.5555,853.9488,229.3675,724.0899,208.2286,1910.3853,113.2490,1483.0742,114.7782,1406.9048,63.0951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1025.0000,17.0000,1608.6951,1662.8269,665.2113,1619.9016,353.2947,1581.1740,804.2412,1434.4749,1264.6714,1416.4375,970.9446,1358.4355,1659.5765,1245.0778,314.9912,1173.8221,1910.1717,1132.4653,1346.5826,819.8893,1327.0710,657.2841,1598.3786,446.7882,855.7545,306.6702,724.2732,286.3913,1910.7351,191.1873,1483.8456,194.0613,1407.3625,140.8762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1026.0000,17.0000,354.1823,1659.4393,804.4497,1513.9048,1264.9834,1495.9881,971.9697,1437.7181,1659.4472,1324.9981,315.3634,1253.2661,1910.1923,1212.4877,1346.6086,900.0100,1327.2273,737.8000,1598.8802,526.7364,857.7063,385.8494,724.3409,366.7940,1910.8761,270.8770,1484.1651,274.4248,1407.5680,220.6978,1801.3180,102.3676,855.1005,104.7781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1027.0000,17.0000,805.2818,1592.0837,1266.0950,1574.5726,972.8650,1516.0464,1659.4951,1404.2851,315.3213,1331.4826,1910.2756,1291.7602,1346.6875,979.6823,1327.5854,817.2663,1599.0985,605.7795,860.0000,464.5088,724.1161,445.6866,1911.7990,349.8301,1484.3834,353.2077,1408.3565,299.3267,1801.6361,180.6969,855.4036,184.5414,1974.7060,72.5572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1028.0000,18.0000,806.1871,1670.9538,1266.9785,1654.4770,974.0082,1595.3331,1659.1942,1484.2731,315.7644,1410.4390,1909.9027,1371.6038,1347.4144,1059.5255,1327.7740,897.1155,1599.3760,685.6279,861.9908,543.9453,724.4119,525.1452,1912.2781,429.3338,1484.8340,432.7723,1408.6758,378.6202,1802.3432,259.6873,855.4992,263.6371,1971.8047,149.2803,957.8676,107.0192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1029.0000,16.0000,1659.3113,1562.8070,316.0580,1488.1412,1909.6513,1449.7409,1347.8662,1137.4780,1327.5416,975.3474,1599.6766,763.4471,863.0239,622.5149,724.6196,603.5336,1912.5937,507.9175,1485.1264,510.7670,1408.5013,457.3324,1802.7717,337.9633,855.6710,341.4319,1968.6451,224.6382,958.5019,184.7200,1176.3802,98.6340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1030.0000,16.0000,1658.6550,1641.9478,316.6485,1567.1500,1909.4537,1528.9603,1347.9560,1217.0348,1327.9131,1055.2797,1599.8708,843.1306,863.1150,702.1044,724.8911,683.0476,1912.6582,587.7527,1485.0978,589.6455,1409.0122,536.8679,1803.0303,417.4653,855.7607,420.8631,1965.3896,301.6211,958.5397,264.2348,1176.1638,177.6585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1031.0000,15.0000,317.7196,1643.3757,1908.9624,1607.3004,1348.3033,1295.5445,1327.9047,1134.1084,1600.0144,921.7088,862.5373,780.9931,725.0639,761.7367,1913.1669,666.7606,1485.3946,667.7874,1409.3615,615.0487,1803.5963,495.6401,855.8967,499.5389,1961.7464,378.3580,958.4934,342.1903,1176.5289,255.8225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1032.0000,14.0000,1348.7664,1373.9333,1328.2041,1212.7201,1600.2056,1000.4092,861.4504,860.4252,725.3942,840.8854,1913.5527,746.1571,1485.4819,745.9066,1409.7223,693.6714,1803.8535,573.9954,856.1979,578.1943,1958.8687,454.6413,958.7936,420.3920,1176.7161,334.3743,1046.9973,83.7817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
