FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y,MidPoint_20_x,MidPoint_20_y
638.0000,14.0000,1493.5607,1536.8712,190.7044,1524.9436,1406.9237,1311.5927,1772.3732,1300.3040,831.9723,973.0974,1361.7695,892.0179,952.8689,813.5808,1042.6746,804.5851,1413.4394,619.7904,451.3679,494.2163,1153.1855,230.6946,678.4332,199.1907,275.0502,193.0804,1269.0157,172.7956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
639.0000,14.0000,1493.8444,1611.4496,189.9523,1602.7218,1406.3944,1389.9616,1764.2297,1375.9781,832.9053,1051.3125,1362.1340,971.3153,951.6735,892.3571,1043.3340,882.7420,1413.7425,698.0620,451.2904,572.8556,1155.8797,308.6837,677.2617,277.6802,276.0196,271.1499,1266.0514,252.8134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
640.0000,12.0000,1405.5005,1469.0232,1756.0779,1451.9765,832.9650,1130.8358,1362.6705,1052.0047,951.4149,973.4823,1043.5878,962.0440,1414.0919,777.3954,450.9058,653.1659,1158.3643,387.6528,676.9716,358.1720,276.6092,350.4712,1262.9601,333.8698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
641.0000,13.0000,1404.7044,1547.8005,1747.7282,1528.3441,833.0209,1209.2873,1363.3000,1132.0648,950.9799,1053.4513,1043.6827,1040.9653,1414.2128,855.8495,450.0506,732.6029,1160.4985,465.5578,675.8491,437.8831,277.2099,428.8053,1259.8831,414.9017,676.9825,66.2703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
642.0000,14.0000,1404.3088,1626.8274,1739.5205,1603.6972,833.3437,1287.8360,1363.8883,1212.5248,951.0567,1133.9918,1043.7510,1120.3235,1414.5643,935.0719,450.1491,812.6725,1163.5069,544.7895,676.0113,518.4876,277.2978,507.7642,1257.2202,495.7536,676.4934,145.8097,1341.5156,77.6643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
643.0000,12.0000,833.8471,1367.0896,1364.3492,1292.8245,950.9863,1214.5543,1043.4953,1198.9957,1415.1020,1014.5023,450.1749,891.9388,1166.3954,623.8176,675.1800,597.9827,277.0245,586.6440,1254.8921,577.0981,675.4260,224.9582,1341.9847,155.5387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
644.0000,12.0000,833.9139,1446.2529,1364.8684,1373.4216,950.4368,1295.1306,1043.2726,1278.1736,1415.3035,1093.4092,450.1247,971.4191,1169.1296,702.6918,675.1600,678.1795,276.8391,665.4393,1252.6478,658.3511,674.1353,304.3891,1342.7580,234.4968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
645.0000,12.0000,833.9875,1524.8635,1365.0440,1452.8812,949.9212,1374.7921,1042.8994,1357.1280,1415.6643,1173.1690,450.7341,1050.6075,1171.8462,781.6464,675.0642,757.8007,276.2166,744.2766,1250.2191,739.4166,672.8975,384.3262,1342.7608,312.7831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
646.0000,12.0000,834.3859,1604.5877,1365.8742,1531.5961,949.7046,1454.6298,1042.3204,1435.2998,1415.7583,1252.0681,451.8514,1129.8048,1174.7643,860.5399,675.2505,837.3269,275.8831,822.8608,1248.1840,820.1511,671.7837,463.7459,1343.4357,391.4511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
647.0000,11.0000,1365.9509,1610.8865,950.1149,1535.2129,1041.7450,1513.8577,1415.9015,1331.6450,452.6244,1208.3328,1177.7725,940.1548,675.7812,916.4821,1246.4569,901.3381,275.6878,902.0106,670.5188,544.0706,1343.8539,470.3278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
648.0000,10.0000,949.7765,1614.9754,1041.2711,1592.3494,1415.8929,1410.6036,453.3503,1286.6473,1180.3287,1018.0225,676.3380,995.2014,1244.3118,981.8088,275.8096,980.2443,668.5558,623.2341,1343.7284,549.1739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
649.0000,8.0000,1415.7732,1488.8647,453.9186,1365.4443,1183.0521,1097.4128,676.3732,1073.7364,1241.8504,1062.4706,276.0194,1059.6997,667.1423,703.9993,1344.6170,628.6844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
650.0000,7.0000,1415.8928,1567.5156,455.7736,1442.7026,677.4621,1151.4776,1212.8677,1158.9684,276.4499,1138.0254,665.6946,783.2777,1344.7973,707.3984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
651.0000,6.0000,457.2438,1520.9538,678.5370,1229.4461,1213.5912,1238.5297,277.5897,1216.3489,664.1656,862.9999,1345.0775,786.5902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
652.0000,6.0000,460.1947,1597.6787,680.0218,1307.2019,1213.1197,1317.2390,278.3084,1294.9917,663.4266,942.7543,1345.1018,865.1427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
653.0000,5.0000,681.1960,1385.4221,1213.5322,1396.4384,279.0423,1374.1050,662.6788,1022.9043,1345.8496,944.7850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
654.0000,5.0000,682.5929,1462.7607,1214.0320,1473.8797,280.2596,1451.8782,662.1431,1102.0634,1346.1858,1022.9943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
655.0000,5.0000,683.9152,1541.1081,1214.9263,1553.1062,281.0483,1531.5964,661.6983,1181.5748,1346.1745,1102.5729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
656.0000,6.0000,684.8336,1617.3885,283.1586,1605.0748,660.9151,1259.8235,1346.5243,1180.8207,577.5454,55.0707,995.1898,86.3412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
657.0000,5.0000,660.4165,1339.8358,1346.9185,1259.8514,995.2310,165.7805,577.6761,131.6255,1816.0152,104.4314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
658.0000,6.0000,659.8404,1419.1690,1347.6100,1337.5728,995.8080,243.8793,577.8939,206.8454,1810.7310,177.2767,116.5867,97.7300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
659.0000,6.0000,658.8713,1499.0409,1347.6605,1416.4392,995.3605,323.6976,577.6619,283.2941,1805.7409,250.4701,116.6631,177.3673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
660.0000,6.0000,658.2761,1578.2249,1347.7617,1494.0482,995.5008,402.1122,577.6182,358.7193,1800.3408,323.7876,116.4119,255.2555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
661.0000,5.0000,1348.0506,1573.1141,996.3657,482.2408,577.5606,435.3747,1794.6447,397.9340,116.0828,334.1977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
662.0000,5.0000,1348.1369,1649.5036,996.4843,561.2356,577.6608,510.6696,1789.2405,471.7792,117.4097,412.1264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
663.0000,4.0000,997.3032,641.9454,577.2944,587.5588,1783.7685,545.8031,118.6072,492.7317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
664.0000,4.0000,997.2622,721.0401,577.5868,663.4663,1778.2410,620.0828,120.1127,571.5461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
665.0000,5.0000,997.6463,800.8795,577.0539,739.9510,1773.3929,694.6333,122.4663,651.0302,113.2802,65.0980,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
666.0000,6.0000,997.9807,879.9237,576.9268,815.5833,1768.3742,768.2036,124.4330,729.5313,113.1816,144.4460,1154.0438,86.5214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
667.0000,7.0000,998.3213,959.9984,577.5092,891.9453,1763.1123,842.8361,126.5654,808.6853,112.1323,222.3163,1155.0570,163.5754,225.0889,99.7241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
668.0000,7.0000,998.2760,1039.1982,577.6219,967.0114,1758.0297,917.5648,128.4341,887.6289,111.3387,300.7761,1155.9735,240.3273,226.3821,177.5133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
669.0000,7.0000,998.7011,1118.9562,578.0641,1042.9616,1753.2941,992.5321,130.7572,966.8983,111.1656,379.2779,1157.4586,317.7691,227.8488,255.8715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
670.0000,8.0000,999.1151,1198.1789,578.2210,1118.5366,1749.1885,1067.2347,133.0265,1045.4747,110.8077,458.0740,1158.5659,395.2676,228.8673,333.1715,2027.2148,108.3203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
671.0000,8.0000,999.4579,1277.5493,578.4639,1194.6150,1744.6886,1142.5451,135.3914,1124.9118,110.5624,537.3887,1159.6367,473.3245,230.2915,412.5190,2024.1867,189.8163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
672.0000,8.0000,1000.0241,1356.9964,578.7093,1270.9199,1740.4931,1217.4688,137.2431,1203.7816,110.6780,616.3759,1160.7742,551.3091,231.3186,491.2231,2020.3821,270.3910,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
673.0000,8.0000,1001.0803,1435.5068,579.3942,1346.7834,1735.6365,1293.2868,138.8815,1282.4883,110.7881,695.2716,1162.0447,629.0806,232.3767,569.5718,2016.3022,351.9240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
674.0000,8.0000,1001.0833,1514.2560,579.1986,1422.4364,1731.4060,1368.1620,139.9379,1361.3981,111.0015,774.0319,1163.4474,707.2047,233.3152,648.7706,2012.2733,433.8232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
675.0000,8.0000,1002.2274,1592.4982,579.7244,1497.6781,1726.6291,1442.8018,140.9233,1440.8559,111.3762,853.9626,1164.9064,785.3392,233.7826,727.8153,2008.5321,515.5928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
676.0000,8.0000,580.5142,1572.3335,1721.3257,1517.6815,141.4761,1519.4816,111.4943,933.4865,1165.9912,863.4562,233.8452,807.8516,2004.5479,597.9514,945.5772,77.9517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
677.0000,8.0000,581.0486,1645.4920,1716.2183,1590.6974,142.9083,1596.3497,112.2258,1012.2875,1167.7281,941.2921,234.0970,887.3038,2000.3066,680.1024,945.8700,157.6378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
678.0000,5.0000,112.8485,1092.0030,1168.7684,1019.8875,234.2093,967.1332,1996.2301,763.4459,946.2600,236.9558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
679.0000,6.0000,112.8692,1170.8460,1169.7825,1098.5715,233.2253,1046.9184,1991.2779,846.2919,946.2656,316.5632,1540.0343,128.7027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
680.0000,6.0000,113.0710,1249.4822,1170.6077,1176.7702,233.1468,1126.3865,1986.9476,928.6913,946.5503,395.0368,1540.8722,208.0237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
681.0000,6.0000,113.7441,1327.2345,1171.5464,1253.8642,231.9825,1204.3830,1982.1372,1009.8442,946.8037,473.3158,1541.8974,285.7013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
682.0000,7.0000,114.5674,1404.7884,1172.6616,1331.3610,231.4870,1284.1975,1977.4204,1092.4070,946.6401,552.3526,1542.6706,365.0851,1686.7734,109.9528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
683.0000,8.0000,115.3600,1482.9264,1174.0009,1407.7385,231.1835,1362.2828,1972.8176,1174.3921,947.0108,630.5264,1543.2709,443.2507,1686.2742,187.1901,133.6276,132.9631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
684.0000,8.0000,116.5288,1560.0375,1174.8767,1485.2127,231.3384,1439.5049,1967.5007,1255.8874,947.1497,710.2691,1544.3715,523.1187,1686.1490,265.4229,132.9037,210.7896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
685.0000,9.0000,118.2963,1621.2315,1175.9892,1561.6271,232.2660,1516.0473,1963.3242,1337.7147,947.7375,788.1562,1545.4145,601.4891,1686.5915,342.8607,132.4635,286.8482,1764.9852,113.1822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
686.0000,8.0000,1177.2200,1639.1785,233.7421,1594.7185,1958.4016,1419.9607,948.0359,867.9763,1546.5553,681.9501,1687.0798,422.0351,132.9656,365.4292,1763.0695,193.9065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
687.0000,6.0000,1953.5366,1500.6661,948.3236,946.5035,1547.7179,760.7255,1687.6666,500.6935,133.9468,442.4610,1761.4720,273.3081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
688.0000,6.0000,1948.0494,1582.1002,948.7998,1025.7519,1549.1713,840.7155,1688.9864,580.0328,134.6992,519.9059,1759.7840,353.5768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
689.0000,5.0000,949.2480,1102.6862,1550.8259,918.5762,1690.4307,657.1228,135.4416,595.9133,1758.0400,432.3074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
690.0000,5.0000,949.3824,1181.6771,1552.2076,998.5591,1691.1797,737.0229,136.6918,674.0007,1755.9697,512.5610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
691.0000,6.0000,949.5373,1258.5566,1552.7659,1076.7083,1692.2717,814.7805,138.2118,750.0864,1754.4866,591.3454,1109.7806,87.5368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
692.0000,7.0000,949.5024,1337.5652,1553.4518,1156.2328,1692.8565,893.7729,139.7811,828.5372,1753.3411,671.7428,1110.4111,166.4222,131.6290,119.8525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
693.0000,7.0000,949.6638,1415.1122,1554.0790,1233.2570,1693.2417,971.7250,141.4247,905.0133,1752.2389,750.7655,1110.5060,244.3396,130.7798,197.6913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
694.0000,7.0000,949.8381,1493.5534,1554.0619,1312.7899,1692.5205,1051.4634,143.1227,983.9539,1751.4824,831.5644,1111.0666,323.8968,131.4291,277.8209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
695.0000,7.0000,949.7331,1572.2190,1553.5096,1390.4266,1691.9043,1129.2573,145.1985,1062.0610,1750.5546,910.6517,1111.1251,402.6131,132.2972,356.5045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
696.0000,6.0000,1552.5308,1469.2621,1691.4801,1208.1007,147.9520,1140.9100,1749.5496,991.2283,1111.4188,482.3214,133.6827,436.3433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
697.0000,6.0000,1551.4113,1546.2360,1691.3942,1285.8495,150.5177,1217.9574,1748.7290,1070.5891,1111.7045,561.3938,135.3038,515.3427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
698.0000,7.0000,1549.8260,1624.5745,1690.2476,1365.4491,153.2966,1296.8824,1747.1858,1151.2935,1111.9984,641.6180,136.8991,596.0873,1963.0416,76.9751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
699.0000,7.0000,1690.1080,1442.6764,156.2260,1373.6071,1746.1561,1230.5330,1112.5122,720.3371,139.6740,674.9976,1963.3928,155.0941,816.4402,32.1409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
700.0000,7.0000,1689.8840,1521.0331,159.3209,1450.7507,1744.4277,1309.9689,1112.6512,800.0113,142.0839,754.9800,1963.5507,234.1924,816.7804,106.6061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
701.0000,7.0000,1688.7038,1598.7557,162.6849,1526.7777,1743.1423,1389.8870,1113.0063,878.7500,144.5727,835.5716,1964.1563,312.7665,817.0151,180.6466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
702.0000,6.0000,167.3911,1603.7727,1742.0931,1469.4345,1112.9248,957.8159,147.0813,915.4560,1964.8296,391.6977,818.2225,254.9835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
703.0000,5.0000,1741.4059,1548.9628,1113.5019,1036.6778,149.8863,994.5066,1965.4112,470.2633,818.3535,330.0135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
704.0000,5.0000,1740.9106,1628.2720,1113.2728,1115.5553,151.9548,1074.7132,1965.9261,548.9324,818.4657,405.0004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
705.0000,5.0000,1113.4233,1194.4501,153.8428,1154.2527,1966.9756,628.4687,819.1724,480.3380,1449.2460,130.8909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
706.0000,8.0000,1113.3163,1273.5202,154.9707,1234.1323,1967.9096,707.5967,820.4484,556.0504,1449.7572,210.2170,1567.0091,130.9617,2034.6021,63.0397,1336.2881,72.5800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
707.0000,8.0000,1113.3732,1352.4730,155.6942,1314.4743,1968.8335,787.6337,821.2696,632.2601,1450.2769,291.1626,1569.6078,209.4400,2035.9623,139.5061,1336.7095,152.9536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
