FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y
3375.0000,7.0000,1574.0939,1418.0548,901.7357,1026.6423,859.2010,883.7159,1452.9485,823.7329,932.7478,680.2424,879.2105,423.4767,831.8990,134.5395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3376.0000,7.0000,1574.5552,1494.7705,903.2939,1106.6076,859.0272,962.2191,1455.3319,903.5627,933.0733,759.8838,879.9597,501.4575,831.5728,213.5029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3377.0000,7.0000,1573.8620,1573.2125,904.4820,1188.3421,858.3152,1042.0055,1457.7449,985.4617,933.5083,841.5273,880.7290,581.3190,831.4536,293.5888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3378.0000,9.0000,1572.3383,1649.1586,906.2775,1268.6145,858.0261,1120.8021,1459.6999,1066.6241,934.0068,922.9391,881.5623,660.5182,830.8754,373.5847,1386.7608,106.1164,931.9428,126.3826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3379.0000,8.0000,907.7363,1349.1565,857.7998,1199.6876,1461.6007,1147.6397,934.3314,1003.8642,882.5019,740.1586,831.0883,453.6042,1388.7815,188.3880,932.1323,206.9699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3380.0000,8.0000,909.3206,1429.3801,857.4576,1277.9735,1463.2310,1227.5560,935.0266,1083.9201,882.9808,818.8244,830.9010,533.1362,1390.2430,270.1136,932.3972,285.9541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3381.0000,9.0000,911.0291,1508.3527,857.1392,1356.5187,1465.2074,1307.7002,935.1746,1163.8530,883.5049,897.1620,830.7940,613.2040,1391.4915,352.3807,932.4757,365.9576,1539.7685,116.7512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3382.0000,10.0000,912.6137,1587.5424,857.1732,1434.2404,1466.6897,1386.8540,935.5800,1243.6536,883.9744,975.9171,830.7266,692.1927,1393.1834,434.3583,932.4949,445.5839,1538.4407,192.4746,615.8371,143.5737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3383.0000,9.0000,857.1362,1512.4283,1467.4396,1466.0213,936.0364,1322.5567,885.0017,1054.7212,830.7866,771.5718,1394.5531,516.3016,932.8654,525.0308,1537.1667,268.1502,617.3147,222.6617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3384.0000,9.0000,857.2089,1589.8790,1467.4431,1544.5155,936.9000,1402.0163,885.9658,1133.6807,830.9450,850.9252,1396.0732,598.2578,933.4092,604.0449,1536.0461,344.2598,618.9889,300.6038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3385.0000,9.0000,1467.1330,1623.9913,936.9511,1479.6329,885.6710,1212.1641,831.5777,929.9637,1397.6126,679.8624,933.6293,683.2217,1535.5523,419.9365,621.3188,378.3284,1350.7050,86.3160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3386.0000,8.0000,938.2730,1559.2381,886.3005,1292.5300,831.6439,1010.2782,1399.0621,762.5509,933.6584,763.1461,1534.1173,497.0474,623.5675,457.7589,1351.4862,165.9312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3387.0000,8.0000,939.7050,1637.4235,887.3143,1371.9337,832.2704,1089.6260,1400.3509,844.0531,934.3122,842.9745,1532.9364,573.7045,626.0536,536.4154,1351.3826,244.5075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3388.0000,7.0000,887.4995,1451.7620,832.6230,1169.8955,1401.1997,926.7676,934.8616,923.0191,1532.1959,651.4424,628.4010,615.6127,1351.6537,324.7717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3389.0000,7.0000,887.7065,1530.8709,833.2896,1249.1977,1402.1825,1008.3073,934.7325,1003.0459,1530.6439,728.5887,630.6348,694.3612,1352.3895,404.4757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3390.0000,8.0000,887.3708,1611.0061,833.4945,1330.0990,1403.0773,1091.5171,934.6451,1084.5248,1529.5220,806.9432,633.3861,775.2702,1352.1632,485.4912,1345.4183,144.3194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3391.0000,7.0000,834.0001,1409.4655,1404.1896,1173.4867,935.2864,1163.7247,1528.4181,884.3003,636.4341,854.3938,1352.2544,565.7120,1345.1673,223.6607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3392.0000,7.0000,834.3201,1490.0535,1405.4092,1256.5748,935.8022,1244.6388,1527.3086,962.3249,639.4432,933.8522,1352.6280,647.1063,1344.3802,304.2045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3393.0000,7.0000,834.5783,1569.0297,1406.7698,1337.8168,936.1462,1323.0995,1526.0999,1038.9154,643.2264,1011.9797,1352.3540,727.2116,1343.2281,382.7208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3394.0000,9.0000,835.0023,1646.6604,1407.9210,1420.5559,936.4477,1403.1618,1524.4583,1116.8070,646.3370,1091.4254,1352.1509,808.9909,1342.0449,462.9361,672.7783,103.5345,949.4905,97.4892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3395.0000,8.0000,1409.7058,1501.1894,936.9956,1480.8907,1523.4370,1192.2771,649.4464,1168.7836,1351.9539,888.4451,1341.0710,540.9427,673.7936,180.2045,944.3991,175.9069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3396.0000,8.0000,1411.2456,1583.3559,937.4539,1560.3065,1522.4124,1268.8364,652.4814,1247.0316,1351.2495,968.8453,1340.0361,619.7295,674.4674,257.8919,939.6720,254.7652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3397.0000,6.0000,1521.4838,1343.8107,655.2246,1323.3842,1350.8698,1047.9663,1339.1319,696.8529,675.0020,334.4450,935.0937,332.4697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3398.0000,7.0000,1520.7510,1419.5431,657.6002,1400.9567,1350.3558,1128.1006,1337.8358,775.5097,675.6143,412.5473,930.5081,411.8307,1782.4187,81.3420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3399.0000,9.0000,1519.2137,1494.1333,660.0972,1477.4996,1349.8175,1206.4748,1336.4513,852.4235,676.2298,489.0976,926.7532,489.6972,1784.8241,157.4059,1644.1150,122.1896,990.0943,90.7489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3400.0000,10.0000,1517.5830,1569.6537,661.9034,1555.1067,1349.9154,1286.3851,1334.7494,931.2678,676.8061,566.9163,922.5133,568.9964,1787.6745,234.9735,1650.2386,200.5986,991.6307,167.2104,124.4749,99.2706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3401.0000,10.0000,1514.9348,1644.5359,663.6256,1632.1082,1349.4730,1364.5198,1332.8585,1008.8289,677.9747,644.4050,918.3669,647.4528,1790.3990,312.1503,1656.6366,278.4179,993.2230,242.4470,126.0806,176.5769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3402.0000,10.0000,1349.4453,1443.8238,1331.1198,1088.8642,679.0586,723.2643,914.8917,727.9242,1792.3257,390.9122,1662.9417,358.9279,995.5825,319.0093,128.7935,255.2418,978.2605,109.4173,1472.6647,91.6686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3403.0000,11.0000,1349.2298,1522.5443,1329.7415,1167.5986,911.6956,807.5565,680.5671,801.1497,1794.8105,469.3199,1669.3678,437.5042,997.7406,395.2650,131.6458,333.4526,978.0721,187.1382,1472.8839,169.7104,1165.1985,133.3563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3404.0000,11.0000,1350.1859,1602.0684,1328.7043,1247.1173,908.7974,887.9176,682.3035,879.9386,1796.3433,548.6667,1675.4550,517.2332,999.7699,472.2534,134.5265,413.2822,978.1453,265.7005,1472.7526,248.9136,1165.8827,212.9542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3405.0000,10.0000,1327.9582,1326.1527,905.2355,968.4038,684.4192,958.5300,1797.7351,627.9746,1681.2531,596.8825,1002.3857,548.7827,136.6731,492.3917,977.3163,343.5020,1472.4380,327.5567,1165.9465,291.9962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3406.0000,10.0000,1327.7558,1405.5349,901.6266,1049.1224,686.0279,1037.5743,1798.5232,707.6373,1687.2752,676.1186,1004.7273,626.0415,139.1942,571.2994,977.1862,421.5301,1472.1170,406.8293,1165.9277,372.0869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3407.0000,10.0000,1327.9627,1484.1886,898.1778,1128.3434,687.6075,1115.8793,1799.3345,787.2357,1693.0473,754.8370,1007.0225,702.7003,141.7775,651.0062,977.0556,499.7153,1471.5924,486.2182,1165.3665,451.8835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3408.0000,10.0000,1328.9090,1563.0045,894.7963,1209.3878,689.0798,1194.5118,1799.8635,867.8020,1698.3950,835.6388,1009.9373,779.8435,144.9526,730.6944,977.0412,578.4050,1471.3760,565.6644,1164.6488,531.6198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3409.0000,9.0000,891.4962,1289.6287,690.6917,1272.7400,1800.2976,947.6184,1703.3287,915.1165,1012.6516,856.5478,148.2564,809.7938,976.9937,657.1762,1470.8913,644.8456,1163.8543,611.5864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3410.0000,10.0000,888.8371,1369.4131,692.6107,1351.0619,1799.8604,1026.4795,1708.0680,993.9102,1014.6096,933.0090,151.5287,889.0247,977.0407,736.2595,1470.3747,723.7588,1163.4148,690.9959,844.0499,99.7801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3411.0000,11.0000,885.8302,1447.1765,694.2839,1428.6773,1799.8532,1105.7054,1713.1420,1072.8827,1016.5179,1009.6998,154.6587,968.0087,977.5139,814.9358,1469.7018,802.7801,1163.0645,770.0960,844.3991,179.8705,126.1634,97.9175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3412.0000,11.0000,882.8417,1526.3092,695.2765,1505.3898,1799.1663,1183.4405,1717.8100,1151.4149,1018.8954,1086.3749,156.8910,1045.5148,978.3166,893.3904,1469.1875,880.5753,1163.0565,848.1349,844.2942,259.3159,124.5986,175.4721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3413.0000,11.0000,879.6917,1604.4291,696.9074,1583.5970,1797.8762,1261.2057,1722.2781,1229.5446,1020.5196,1163.3899,158.9842,1123.6788,978.1961,972.8930,1468.7106,958.5797,1163.1102,926.8781,844.6546,339.3284,123.4756,253.0112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3414.0000,10.0000,1796.5433,1340.0917,1727.3900,1308.0389,1022.6162,1239.6001,161.3083,1201.7484,978.4931,1052.0336,1467.9460,1036.8122,1163.3896,1005.7203,844.2649,418.4541,122.7161,330.6943,1673.5902,91.1139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3415.0000,10.0000,1794.8395,1418.1028,1732.1480,1386.2113,1024.5226,1316.2392,163.5256,1279.5323,979.3955,1130.9045,1466.9467,1114.8891,1163.8749,1084.4047,844.4652,497.9349,121.7300,409.2988,1674.4122,173.2002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3416.0000,9.0000,1764.1705,1479.1385,1026.2675,1391.8345,165.5123,1356.9326,979.4600,1209.4701,1465.7706,1192.5084,1164.5126,1161.9685,844.7881,577.2119,121.0692,486.5848,1674.5905,254.8429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3417.0000,9.0000,1765.4776,1558.5273,1028.2355,1468.6369,167.2190,1435.4389,980.7290,1289.0063,1464.4481,1270.8899,1165.2038,1242.0134,844.6909,657.3404,120.2933,565.3880,1675.0189,337.2148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3418.0000,10.0000,1738.5890,1616.9880,1030.4774,1544.1597,170.1087,1511.8057,980.5433,1367.5341,1463.1318,1347.9439,1166.2416,1320.4695,845.0542,736.1940,120.4381,643.9540,1675.7660,418.1078,1533.5162,106.8947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3419.0000,9.0000,1033.0260,1620.8424,173.5845,1582.7401,980.9655,1446.9064,1461.2751,1425.6012,1167.4111,1399.2866,845.0460,816.0762,120.3534,723.0435,1675.9572,500.0296,1538.4951,186.7990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3420.0000,7.0000,982.0822,1524.5219,1459.7124,1502.3255,1168.7257,1476.9141,845.1817,894.6135,120.3143,801.7793,1675.8975,580.7747,1543.5037,265.6624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3421.0000,8.0000,982.1637,1604.0794,1457.7388,1581.4516,1169.7970,1556.4056,845.8433,974.5852,120.5285,881.7199,1676.4269,662.8195,1548.5860,346.3214,455.6906,96.5034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3422.0000,6.0000,846.2792,1053.2235,120.8993,960.2920,1676.9458,742.9678,1554.0500,426.1001,452.5872,177.6459,419.1101,46.9788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3423.0000,6.0000,847.3218,1133.1512,121.8790,1039.4547,1677.0158,824.5260,1559.2603,506.7472,449.1408,259.8535,419.2825,126.3975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3424.0000,6.0000,847.5469,1211.4958,122.6864,1119.0049,1677.4865,904.5508,1564.2600,587.0781,445.3856,341.0304,419.0324,204.5935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3425.0000,7.0000,848.3260,1291.0064,123.8867,1198.5757,1677.3014,985.9343,1569.1227,668.5092,441.8265,423.8417,418.9126,284.3930,1975.1613,78.7701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3426.0000,7.0000,849.3457,1368.9813,126.2934,1274.6567,1677.4776,1065.4191,1573.7625,747.5797,437.9644,504.6082,419.3472,363.0974,1971.1874,159.2278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3427.0000,8.0000,849.8064,1447.5548,127.9263,1354.0115,1677.5993,1146.5133,1578.2674,828.3036,434.4626,586.8743,418.9048,443.4495,1966.3935,240.3707,914.9058,85.7066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3428.0000,8.0000,849.6716,1524.8049,129.7125,1432.3331,1677.7965,1226.1384,1582.8555,908.1804,431.5612,668.5405,419.1710,522.1331,1962.7538,321.5256,914.4841,164.0547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3429.0000,8.0000,851.3270,1603.1100,131.6575,1510.2830,1677.4742,1306.6450,1587.6438,988.8470,428.8822,750.6835,419.3066,601.5915,1958.0969,403.1553,915.1004,242.1767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3430.0000,7.0000,133.9343,1582.5121,1677.4482,1386.0024,1592.1491,1066.7272,426.6955,831.3504,419.3694,679.5056,1953.8540,482.9604,915.2340,319.8691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3431.0000,6.0000,1677.4017,1466.1808,1596.0443,1146.4921,424.0175,912.9475,419.7322,758.5511,1949.2690,564.4400,915.3183,398.7880,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3432.0000,8.0000,1676.9755,1544.7980,1599.5508,1225.7139,421.6582,993.8907,420.0212,836.7742,1944.6198,645.9262,915.0484,478.7028,234.0175,124.2967,1046.7193,120.6413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3433.0000,9.0000,1676.5587,1623.9631,1603.1041,1305.8031,419.5085,1076.1515,420.7019,915.8245,1940.0671,727.9602,914.8918,558.2215,236.4938,201.5104,1048.3120,200.1530,1907.3178,94.4314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3434.0000,8.0000,1606.5881,1386.1520,417.5617,1156.8137,421.1783,994.0950,1935.5034,809.4455,914.9889,637.4394,239.3196,277.3743,1049.4467,279.1841,1907.2405,172.4911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3435.0000,8.0000,1610.3412,1465.4985,415.5679,1238.3074,421.3049,1073.4307,1931.0994,891.6738,915.1319,717.3091,241.8600,354.1742,1050.4919,358.9921,1908.1887,251.3342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3436.0000,9.0000,1613.5108,1545.7776,413.9199,1319.5771,421.9552,1153.0468,1926.4009,974.2545,914.8281,797.7051,1050.9320,439.7516,245.1191,432.2935,1908.8541,330.2876,490.6692,31.6899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3437.0000,9.0000,1616.3402,1625.2409,412.9083,1401.3060,422.6996,1232.7431,1921.7696,1056.2114,914.8965,878.0358,1051.8190,519.4472,247.9809,509.8137,1909.0936,409.1022,490.1954,112.5172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3438.0000,8.0000,411.7615,1482.2013,423.4786,1311.5340,1917.6490,1138.0910,915.3140,957.8191,1052.7461,598.7593,250.2526,586.7474,1909.7405,487.5430,490.3933,193.6191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3439.0000,9.0000,411.4945,1562.0370,423.8301,1390.6478,1912.1505,1218.6883,915.9886,1036.2272,1053.7726,678.5176,253.6949,664.4390,1910.9408,565.7966,489.8477,274.3264,1819.1501,131.3074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3440.0000,9.0000,425.0270,1470.5842,1907.5635,1300.8769,916.4546,1115.7531,1054.8572,758.1714,255.5541,741.4478,1910.8213,644.6817,489.8037,355.7143,1820.9114,210.1762,513.6506,94.3787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3441.0000,9.0000,426.5244,1548.1635,1902.8667,1382.2261,917.0905,1194.9421,1056.0099,838.1227,258.0429,818.8451,1911.4655,723.1101,489.4761,436.3822,1822.4777,288.7714,513.5820,173.2298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3442.0000,10.0000,427.9479,1625.9477,1897.8020,1463.6624,917.5095,1274.9517,1057.4276,918.0433,260.2572,896.5807,1911.8990,801.8260,489.6213,518.0148,1824.0450,368.8579,513.5308,252.2062,1489.7459,84.4515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3443.0000,10.0000,1893.0086,1543.9241,918.4771,1353.3143,1058.7012,997.1345,262.5139,973.3594,1912.2885,879.3215,489.5349,598.4462,1825.8485,447.3205,514.0214,330.5464,1493.7199,162.0736,1711.7512,76.7948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3444.0000,11.0000,1884.6016,1620.2925,919.3109,1432.4447,1060.0985,1076.6130,263.7731,1050.9743,1912.3477,957.7281,489.2461,679.8737,1827.5963,526.5694,514.3682,409.7647,1497.4742,241.1628,1712.5160,155.2603,1367.7871,96.1077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3445.0000,10.0000,920.3534,1509.9615,1061.3951,1155.3450,265.9082,1128.3914,1912.6118,1035.4939,489.4359,760.2809,1829.6625,605.4892,514.4586,488.6139,1501.7032,319.8025,1713.4092,232.9755,1368.5180,174.0944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3446.0000,10.0000,920.6797,1589.4068,1062.3624,1235.3612,268.1061,1206.4563,1912.5732,1113.9170,489.5410,841.7642,1831.5902,685.9356,514.5273,568.5060,1506.1327,400.2055,1714.4224,312.4363,1369.0915,252.9259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3447.0000,9.0000,1063.2374,1313.8997,270.0491,1283.1804,1912.1161,1190.7034,489.6025,922.0077,1833.2905,765.2459,514.5295,647.2498,1510.1525,479.4044,1714.8825,391.0315,1369.5446,331.1238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3448.0000,9.0000,1063.6023,1394.0179,271.9893,1361.9200,1912.1561,1268.8166,489.6092,1003.5234,1834.7683,845.8422,514.7499,727.4101,1513.7280,559.9423,1715.1179,470.7934,1370.4534,411.3711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3449.0000,9.0000,1064.3241,1472.1211,274.2153,1438.2208,1912.4878,1345.4775,489.9262,1084.0691,1836.1312,924.5827,515.2521,806.0338,1517.0958,638.6098,1715.3392,549.0033,1371.2571,489.9676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3450.0000,9.0000,1064.1329,1552.0625,277.4464,1516.1479,1910.4594,1422.6347,489.8205,1165.5392,1837.2299,1006.1043,514.7229,886.7503,1520.5467,720.2403,1715.7873,630.2790,1372.0585,570.4885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3451.0000,9.0000,1064.2713,1629.4038,280.7202,1592.5090,1909.6759,1496.7935,490.9665,1245.7042,1838.3081,1085.7407,515.2262,965.4355,1523.6444,799.9446,1716.1829,709.1494,1372.9118,649.3716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3452.0000,8.0000,1909.9581,1573.5672,491.5422,1326.9445,1839.2130,1165.4866,515.8420,1045.3304,1526.4511,880.4129,1716.6367,788.9763,1373.7544,729.3882,757.2245,56.0355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3453.0000,9.0000,1908.4606,1648.2050,491.9804,1406.6602,1840.1170,1244.1006,515.9704,1124.0162,1529.5446,959.3585,1716.8691,867.7381,1374.4558,807.3229,756.1774,137.5546,1087.1405,111.5797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
