FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y
908.0000,11.0000,811.6575,1641.7484,1919.9576,1579.4008,389.8070,1368.7382,1387.2003,1293.3616,1248.1882,937.8612,1469.6705,713.8605,593.1818,648.3963,1105.5256,610.8606,1474.8062,555.5023,814.5304,296.3958,1797.5263,69.1339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
909.0000,10.0000,1918.1806,1653.4171,389.6756,1448.6554,1387.5834,1372.1709,1248.7993,1018.7707,1470.5591,792.1434,594.0258,727.4595,1106.1511,690.1167,1475.9584,636.5332,812.1682,375.2365,1798.9849,149.5564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
910.0000,9.0000,389.4895,1525.9880,1386.9182,1450.1986,1248.5842,1098.7061,1471.3575,869.8500,595.0053,806.9174,1106.4558,768.5987,1477.3708,716.7789,810.0501,453.7807,1800.5865,229.3641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
911.0000,9.0000,390.7957,1604.5932,1387.2064,1528.0135,1248.9736,1179.5414,1472.6779,947.8414,595.8732,885.7378,1107.0997,847.4875,1478.7058,797.1639,808.1079,532.9194,1802.1421,309.8394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
912.0000,8.0000,1386.5977,1605.3238,1249.0834,1259.2739,1473.5371,1025.0329,596.9299,964.5560,1107.8829,925.5828,1479.5852,877.1799,806.2505,611.3295,1803.5511,389.2217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
913.0000,7.0000,1248.9989,1338.8874,1474.4767,1102.6069,598.0804,1043.3806,1108.1339,1003.9249,1480.4270,957.4901,804.4982,690.6538,1804.4726,469.3949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
914.0000,8.0000,1249.3661,1418.9337,1475.4509,1180.2527,599.0863,1121.5216,1108.5275,1082.7320,1481.6211,1037.2705,803.1464,769.6356,1805.2528,549.1483,1092.4210,72.8960,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
915.0000,8.0000,1249.1052,1498.5495,1476.3792,1257.5034,600.6999,1200.3409,1109.0343,1161.0655,1482.7193,1117.5999,802.0786,848.6645,1806.4704,629.0953,1092.0148,151.4093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
916.0000,8.0000,1249.6388,1577.1102,1476.8483,1334.7809,601.9547,1278.2315,1109.0832,1240.0109,1483.4427,1197.8331,801.0133,927.7523,1807.1458,708.7610,1091.1379,229.8711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
917.0000,8.0000,1249.9585,1656.0445,1477.4921,1411.1422,604.0745,1356.4576,1109.6767,1318.1406,1484.2092,1276.9303,799.9735,1006.5587,1807.8807,788.1200,1090.3742,308.5292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
918.0000,7.0000,1477.9556,1487.3208,606.4436,1434.6883,1109.7213,1396.8068,1484.7517,1356.6307,799.2146,1085.5354,1808.8011,867.7374,1089.9763,387.2368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
919.0000,8.0000,1479.0172,1563.0799,608.5428,1511.1208,1109.8869,1474.5981,1485.5668,1434.7274,798.3127,1163.5136,1809.5572,947.1099,1089.7024,465.8956,1055.5792,127.4354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
920.0000,8.0000,1479.5810,1639.8313,611.3931,1586.9783,1109.9877,1553.1271,1485.4768,1513.9626,797.5147,1242.9106,1809.8482,1027.1636,1089.2925,545.5835,1058.7381,205.0463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
921.0000,7.0000,1109.9754,1630.8937,1485.8240,1592.3974,796.8948,1321.5812,1810.0713,1107.0400,1089.2944,625.1525,1061.9625,282.4414,157.6423,136.8386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.0000,6.0000,796.0433,1400.8117,1810.5125,1186.9865,1089.4108,705.2599,1065.1098,360.5952,159.1211,216.5448,373.9460,121.7767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.0000,6.0000,795.4638,1479.7531,1810.6343,1266.5116,1089.5222,785.0452,1068.0149,438.4895,160.6827,294.8181,371.7120,198.4897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.0000,6.0000,794.8095,1559.5123,1811.2878,1346.3306,1089.6247,865.2543,1071.0691,517.4774,162.8588,374.8556,369.5498,276.4341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.0000,5.0000,1811.3534,1425.0724,1089.6943,943.3282,1074.1015,595.4629,163.7657,453.1306,368.3175,352.7182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.0000,5.0000,1811.0262,1504.3882,1089.7803,1022.8598,1076.6948,674.1106,165.4705,532.0489,366.9355,429.8623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
927.0000,5.0000,1809.6508,1581.7564,1089.6563,1102.6567,1079.6074,752.3273,166.4260,610.4931,364.9493,506.9910,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
928.0000,4.0000,1089.8903,1182.5169,1081.9695,831.1713,167.5768,689.7888,362.9504,584.6268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
929.0000,6.0000,1089.9417,1261.6518,1084.5117,909.2771,168.8674,768.0149,361.7857,661.0613,446.7072,104.8183,1293.1140,91.0666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
930.0000,6.0000,1090.2308,1340.5338,1087.1536,987.8851,170.1103,847.2775,360.0942,738.6320,446.7908,183.4469,1295.4148,170.8523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
931.0000,6.0000,1089.9757,1419.3441,1089.5066,1065.9712,171.5781,925.5783,358.5587,815.1187,446.6045,261.5582,1297.5684,250.0684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
932.0000,7.0000,1089.9318,1498.6044,1091.6238,1145.1240,173.7738,1004.5413,356.9452,892.7661,446.5935,340.3306,1299.0229,330.9769,759.8976,83.6701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
933.0000,7.0000,1089.5373,1577.5337,1093.3903,1222.5610,175.6973,1082.3290,356.3763,968.5618,446.6778,417.9728,1300.8215,408.4730,759.8735,161.2364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
934.0000,6.0000,1094.8778,1300.0088,178.1420,1160.6626,355.7777,1045.7473,447.1147,496.1024,1302.0589,487.4748,760.1296,239.7670,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
935.0000,7.0000,1096.5898,1375.8820,180.4469,1237.0650,355.2945,1121.5334,447.0900,573.3002,1303.2694,564.8150,760.1177,316.4193,145.6867,108.9328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
936.0000,7.0000,1098.4819,1453.4375,182.3923,1315.9788,354.7419,1198.5358,446.5024,652.0767,1303.8579,643.9778,760.1461,394.1573,145.5279,186.8893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
937.0000,7.0000,1100.6975,1529.4112,184.3871,1393.4046,354.5139,1275.0188,446.7656,729.5117,1304.5756,722.0353,760.0227,471.7173,144.7963,264.0129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
938.0000,7.0000,1103.1607,1606.8222,186.5804,1471.9123,353.8792,1352.6973,446.8244,808.2600,1305.1486,801.4128,760.1408,550.9083,144.3119,342.5262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
939.0000,6.0000,190.1219,1547.1984,353.7802,1428.7027,447.1256,885.6688,1305.4518,879.7455,759.8601,628.1472,143.5316,420.2058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
940.0000,6.0000,194.1886,1617.5218,354.4096,1501.3087,446.8362,964.6895,1306.0437,958.7506,760.1833,707.1216,142.4527,499.0918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
941.0000,5.0000,353.2068,1575.4557,446.7312,1042.5087,1306.3638,1037.5641,760.5544,785.3875,141.3051,577.1459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.0000,5.0000,356.5906,1645.4333,446.8932,1121.7533,1306.6041,1117.1333,760.8873,864.2438,140.0170,655.6152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.0000,5.0000,447.8550,1199.8780,1306.8066,1196.3814,761.1816,943.4614,138.6967,734.3450,928.3821,89.3103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
944.0000,5.0000,448.0721,1279.2631,1306.9281,1275.3955,761.2884,1022.8244,137.4733,813.6572,927.9825,167.4628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
945.0000,5.0000,449.0653,1357.8607,1307.0977,1353.9259,761.7986,1101.8027,136.7383,891.8511,927.8682,245.4989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
946.0000,6.0000,450.1586,1436.9343,1306.9977,1432.9204,762.4377,1180.7567,136.3010,970.7571,928.1503,324.2596,805.6020,109.7072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
947.0000,6.0000,451.5159,1515.8962,1307.3176,1511.0960,763.1373,1260.1852,136.1330,1049.6035,928.2858,402.7417,805.5131,187.7554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
948.0000,6.0000,452.4549,1594.4067,1307.0623,1588.9713,763.6452,1338.3307,135.6457,1127.5897,928.3417,480.7560,805.6290,265.5738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
949.0000,4.0000,764.1498,1417.7248,135.0522,1205.2374,928.0193,559.7266,806.4887,344.7813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
950.0000,4.0000,765.0145,1496.3160,134.2579,1283.8800,928.0944,637.9840,806.3351,423.0966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
951.0000,4.0000,765.5213,1575.5180,133.4785,1363.0068,928.0831,717.0141,806.4084,502.9616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
952.0000,5.0000,132.5408,1441.9311,927.6151,795.9308,806.6875,583.2111,943.5412,126.4068,1153.9258,77.4471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
953.0000,5.0000,132.1942,1520.7129,927.2546,875.3387,806.7490,663.9954,940.1339,206.7538,1154.3188,155.8908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
954.0000,5.0000,132.8179,1600.6188,927.2853,954.3829,806.9250,744.6348,936.7022,286.2268,1155.4050,233.6063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
955.0000,6.0000,133.1788,1648.8292,927.1257,1034.5901,807.1485,826.2435,933.8256,367.2462,1156.5410,312.5642,1232.3185,94.0239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
956.0000,5.0000,926.9376,1113.7986,807.4426,906.9655,931.1982,447.2845,1158.1453,390.5869,1230.4102,172.9747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
957.0000,5.0000,926.8861,1193.4746,808.0270,987.4916,928.8355,527.9315,1159.5178,469.4036,1228.8649,252.1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
958.0000,5.0000,927.1924,1271.5904,808.6409,1066.8405,926.3734,606.9361,1160.4833,546.5940,1227.3023,330.6984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
959.0000,6.0000,927.3915,1351.1279,808.7596,1146.5618,923.9746,687.7901,1161.5856,625.0294,1225.8603,409.7121,1849.4036,84.9259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
960.0000,6.0000,927.9697,1430.0296,809.2112,1225.9151,921.7632,766.8105,1163.0702,703.1360,1224.5985,488.2986,1848.1783,161.6265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
961.0000,7.0000,929.3260,1534.0740,927.4063,1484.5647,809.9657,1305.2650,920.0429,846.5103,1163.8768,781.5766,1222.9948,567.7190,1846.4956,239.7671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
962.0000,7.0000,930.1287,1612.1489,927.2428,1561.1142,811.2241,1384.4393,917.5826,926.0895,1164.2488,859.1211,1221.2389,645.9063,1844.5725,316.7088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
963.0000,6.0000,926.9340,1639.6558,811.9452,1463.3324,914.9865,1005.8973,1164.9052,938.0863,1219.4862,725.0552,1843.0155,394.6399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
964.0000,6.0000,812.6455,1542.7121,912.4839,1085.5085,1165.6686,1017.4617,1217.3952,804.3731,1841.5910,472.5984,1226.5713,70.4860,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
965.0000,6.0000,813.2780,1622.2731,910.0311,1165.7688,1166.1455,1098.1445,1215.3382,883.6602,1839.6838,551.4828,1226.5975,146.4991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
966.0000,5.0000,908.1962,1245.8606,1166.3350,1178.3448,1212.9776,962.3941,1837.7390,629.5820,1226.7495,222.3839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
967.0000,6.0000,906.7670,1325.7175,1165.9694,1259.1728,1210.1714,1041.6708,1835.6280,707.7772,1227.1984,299.0390,685.0950,99.5522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
968.0000,8.0000,905.4323,1406.0401,1165.8921,1340.2914,1207.5475,1120.7085,1833.9871,786.3974,1228.1493,375.4213,685.2589,179.6855,1639.8836,93.4608,1079.0426,36.9187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
969.0000,9.0000,904.7489,1485.7437,1165.3946,1421.6195,1205.0663,1200.1982,1832.2518,865.7544,1228.1569,452.3207,685.6397,260.3293,1640.4419,173.6157,1078.4476,112.3836,1204.9830,53.1036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
970.0000,9.0000,903.3863,1565.6027,1165.6517,1502.1123,1202.3763,1278.9298,1830.2896,945.0847,1228.8013,528.3449,686.1643,340.1718,1640.7812,252.6320,1078.1349,187.0479,1205.6783,129.8375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
971.0000,9.0000,1165.5255,1581.3794,1199.5979,1357.0960,1829.2766,1023.2366,1229.5787,604.3806,686.6327,419.2743,1641.6558,330.4511,1077.7746,261.4526,1206.4714,206.5309,578.7586,109.5415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
972.0000,8.0000,1197.1467,1434.3532,1828.4225,1100.9593,1229.5728,680.8394,687.0328,498.1612,1642.0766,408.9986,1077.2748,335.9451,1207.1382,283.5178,579.3691,187.2003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
973.0000,8.0000,1194.5510,1511.7839,1827.2498,1178.4429,1230.2959,756.3280,686.9304,576.6856,1642.8808,487.4110,1076.9306,410.3627,1207.9066,360.6373,579.8033,264.7529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
974.0000,8.0000,1191.9007,1589.2672,1826.3109,1255.3727,1230.5761,831.9378,687.2609,654.8582,1643.3222,565.6842,1076.5886,485.1359,1208.4982,437.8218,579.9650,343.2690,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
975.0000,8.0000,1824.4359,1332.1059,1231.1781,906.7235,686.9320,732.0690,1643.7322,643.8544,1076.3119,559.8136,1209.1632,514.5637,579.3366,421.2979,885.8362,131.0080,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
976.0000,8.0000,1822.8399,1408.9314,1231.1438,982.4356,686.6225,809.7486,1644.1127,721.8886,1076.3020,635.3110,1209.4674,591.8437,578.9383,499.7961,886.2219,209.4306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.0000,9.0000,1820.5289,1485.5137,1232.2969,1057.5937,686.2265,887.7759,1644.7152,800.7947,1076.2798,710.4860,1210.2568,668.7337,578.9629,577.8998,886.1109,287.8840,1349.2980,88.0758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
978.0000,9.0000,1818.4121,1561.9582,1231.8054,1133.8390,686.5106,966.2747,1645.2711,880.4013,1075.9662,785.8242,1210.9635,746.1278,579.4006,657.7415,886.2150,366.9606,1350.6862,166.8962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
979.0000,9.0000,1814.2642,1635.9463,1232.5480,1208.2676,686.2326,1044.6037,1645.4902,958.9574,1075.6952,860.3188,1211.0832,822.6191,579.8316,736.2117,886.2150,445.4420,1352.2293,244.9646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
980.0000,8.0000,1232.4115,1283.7012,686.3601,1123.6498,1645.5294,1038.4339,1074.7926,936.0192,1212.0557,899.8755,580.1352,816.0967,886.2845,525.3279,1354.0350,324.8260,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
981.0000,8.0000,1232.5302,1358.6191,686.6613,1202.9084,1645.9739,1118.0591,1074.3330,1010.9441,1212.9728,976.3015,580.2915,895.7143,885.9532,604.6105,1356.3554,404.0579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
982.0000,8.0000,1233.3429,1435.0342,687.2402,1283.2354,1646.3470,1199.1805,1074.0231,1087.1238,1214.1022,1054.1686,580.4364,976.7419,886.3076,685.5136,1358.2752,484.5870,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
983.0000,8.0000,1233.8574,1510.3646,687.7189,1362.3298,1646.4276,1277.1778,1073.2051,1162.5845,1214.9109,1130.7553,580.8140,1056.1321,886.5602,765.2621,1360.0461,564.2598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
984.0000,8.0000,1233.8515,1585.4542,688.2363,1442.5868,1646.4781,1357.9276,1072.7295,1238.6506,1216.0201,1208.3712,581.5700,1135.9952,886.9720,845.9064,1361.5590,644.4380,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
985.0000,8.0000,1234.7041,1659.9912,689.1547,1521.5701,1646.6615,1436.4817,1072.3940,1313.4265,1216.6931,1284.5640,582.2982,1215.5662,887.6435,925.3725,1362.8491,723.7975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
986.0000,9.0000,689.6770,1602.2756,1646.2598,1516.3838,1072.3229,1389.3651,1218.7777,1361.8565,582.9712,1295.3411,888.4610,1006.1300,1364.1785,804.5702,655.9154,98.9602,1022.5439,62.0923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
987.0000,8.0000,1645.6737,1595.6340,1072.4578,1463.5471,1219.8380,1437.0416,583.4469,1374.3698,889.3170,1085.4042,1365.0445,883.3957,655.7770,176.9224,1022.7858,143.2431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
988.0000,7.0000,1071.8883,1538.3517,1220.0132,1512.9488,584.1584,1452.6331,890.2468,1165.4932,1365.5862,962.9272,655.2742,255.2009,1022.0710,224.9328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
989.0000,7.0000,1071.5193,1612.5841,1221.6080,1587.9061,585.3918,1530.6638,891.4861,1244.1944,1366.7555,1041.9971,656.3722,333.0011,1021.8061,306.1114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
990.0000,6.0000,1221.8854,1663.5162,586.0374,1610.6458,892.5784,1324.3036,1367.0623,1121.6629,656.7484,411.8906,1021.8880,388.4408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
991.0000,4.0000,893.8884,1403.5667,1367.4989,1200.5268,657.0853,489.7939,1021.6811,470.1036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
992.0000,5.0000,895.1550,1482.9446,1368.0332,1279.9184,1021.4099,552.4603,658.0040,569.2919,1379.3890,72.5808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
993.0000,5.0000,895.5860,1561.8088,1367.8310,1358.7925,1020.9059,634.2320,658.3326,647.8904,1379.9734,150.9030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
