FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y
457.0000,12.0000,1068.7025,1549.3795,610.5591,1479.5794,1879.3629,1347.9491,1920.5248,1105.8866,1226.0147,1097.1487,1152.8089,1069.9819,1615.4392,1059.2487,1380.8076,948.8292,1205.3812,735.6044,590.5068,672.8107,959.1610,528.1130,814.4041,301.5651,NaN,NaN,NaN,NaN,NaN,NaN
458.0000,13.0000,1066.0386,1627.7752,611.9211,1558.5191,1877.2091,1423.3881,1920.0918,1184.5459,1226.3226,1175.2542,1152.6327,1149.1721,1613.5611,1139.2408,1380.5855,1029.3130,1204.5151,814.5647,587.2444,752.7459,957.3831,606.4799,813.1306,378.6764,1278.5736,98.6955,NaN,NaN,NaN,NaN
459.0000,12.0000,613.2799,1636.1094,1874.7975,1499.6114,1920.2512,1263.6937,1226.7789,1255.5755,1152.6241,1229.1275,1611.5537,1219.0077,1380.5204,1110.4190,1203.7084,893.7835,584.1321,834.4878,955.4442,686.7223,811.2960,457.7136,1282.0053,175.2805,NaN,NaN,NaN,NaN,NaN,NaN
460.0000,12.0000,1870.8606,1574.4047,1920.1610,1342.1442,1227.1880,1334.0774,1152.7869,1307.9816,1611.0045,1299.4920,1380.2721,1191.4874,1203.6623,972.3964,581.3058,915.2350,953.9385,766.2163,810.2940,535.4871,1285.8873,251.4905,485.3394,40.8691,NaN,NaN,NaN,NaN,NaN,NaN
461.0000,11.0000,1920.0924,1421.0597,1227.3976,1413.8083,1153.4668,1387.0266,1610.2016,1380.6922,1380.5044,1272.8834,1203.1452,1052.1917,578.2626,996.9587,952.1672,846.0257,809.0269,613.8357,1289.4919,328.1279,486.1136,117.6813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
462.0000,11.0000,1919.5052,1498.1946,1227.6688,1491.7286,1153.9610,1464.3062,1607.8652,1456.9032,1379.6803,1353.0991,1203.1094,1130.3083,575.4854,1076.8867,950.1442,924.7337,808.1537,691.6793,1292.6968,404.3935,486.9432,193.6518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
463.0000,12.0000,1916.9062,1575.6109,1227.9589,1571.6747,1154.9382,1543.2921,1603.9225,1532.9114,1378.9498,1434.6680,1202.9018,1209.9938,572.0744,1158.2133,948.1410,1004.8829,806.8065,770.9266,1295.7752,481.8392,487.7258,270.8013,1475.8022,112.2617,NaN,NaN,NaN,NaN,NaN,NaN
464.0000,9.0000,1155.5914,1621.1343,1378.2249,1514.2543,1202.2540,1288.6063,569.6054,1237.7833,946.1255,1083.9377,806.1232,848.5068,1298.6783,558.1682,488.3805,347.4437,1475.1674,192.7744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
465.0000,8.0000,1377.6671,1595.0563,1201.7135,1367.1089,566.6177,1319.5985,944.2544,1163.8080,805.3464,928.0649,1301.4654,636.1164,489.0894,425.4395,1474.2664,274.6282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
466.0000,7.0000,1200.7644,1444.6806,563.6108,1398.2801,942.3870,1242.0514,805.6607,1005.9344,1303.9174,712.9034,489.8276,502.2713,1473.3373,354.7676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
467.0000,7.0000,1199.8132,1522.9066,560.6230,1479.0357,940.5436,1322.0251,805.8839,1085.7875,1306.5057,791.4079,490.0980,580.7928,1473.1157,436.5992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
468.0000,7.0000,1198.2605,1601.2809,558.0042,1558.3919,938.7330,1401.2544,806.2799,1164.7890,1308.8688,868.3693,490.9706,658.7340,1472.1807,517.1823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
469.0000,6.0000,937.3095,1481.2746,807.2351,1245.0452,1311.8043,946.8373,491.5565,738.0376,1472.0359,599.0170,1964.8096,86.3028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
470.0000,7.0000,936.1388,1560.7075,808.1966,1324.6006,1314.3940,1024.2397,491.6954,816.6049,1471.5997,679.8886,1965.3049,164.8798,345.3108,77.8761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
471.0000,7.0000,809.7868,1404.4082,1316.5501,1101.8187,492.4098,895.4588,1471.1492,760.9001,1965.6572,244.2338,343.0961,155.0620,1039.5360,58.7938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
472.0000,7.0000,811.7153,1483.4980,1318.9235,1179.7034,493.4010,973.6297,1470.4631,841.2821,1966.3347,322.7962,340.9034,232.2773,1040.1334,136.9703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
473.0000,9.0000,813.0617,1564.1309,1321.1371,1258.2917,494.1028,1052.7423,1469.7697,923.2423,1967.0715,402.5366,339.0930,311.0065,1040.9428,216.0433,1198.2626,110.5925,873.0977,85.9349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
474.0000,8.0000,1323.5951,1336.3838,495.2414,1130.2908,1469.0007,1004.7913,1967.7782,480.9171,337.5606,388.7978,1042.2551,294.0881,1199.3068,188.8866,873.3224,164.5575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
475.0000,9.0000,1325.8509,1413.7683,495.7701,1208.1710,1468.1611,1086.9221,1968.5316,559.6134,336.5969,467.0707,1042.9057,372.3415,1199.9184,268.1992,873.6375,243.7652,235.3513,77.4114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
476.0000,9.0000,1327.9812,1490.8367,497.3418,1285.7928,1466.5561,1168.2967,1968.9332,638.3066,335.5765,545.4570,1043.8467,451.2217,1200.0535,346.5130,873.8442,322.5238,235.7766,156.5350,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
477.0000,10.0000,1330.3374,1567.8747,498.6825,1362.9707,1466.2898,1249.7211,1969.8491,716.7286,334.8063,623.2249,1044.7346,530.0920,1200.0934,425.7147,874.4242,401.6532,235.5020,234.8148,2014.3374,78.9069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
478.0000,10.0000,500.2927,1440.1679,1465.5989,1330.5304,1970.5221,795.1201,333.8527,702.1199,1045.5238,608.8449,1199.9381,505.2795,874.8092,480.7786,235.5631,313.9698,2010.9358,160.2000,1007.7001,117.3712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
479.0000,10.0000,502.7250,1516.3848,1464.5276,1411.1588,1971.1796,873.1220,333.1668,780.1506,1046.4414,687.7177,1200.3231,584.2726,874.8818,559.8267,235.5073,393.0507,2007.6131,241.8597,1008.8251,193.9046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
480.0000,10.0000,504.8849,1591.7737,1463.3143,1491.1825,1971.9772,951.3121,332.6653,858.6326,1047.2262,766.0132,1200.6154,663.3166,875.0647,639.0634,235.6700,471.2867,2002.7973,323.6956,1009.9265,270.9364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
481.0000,9.0000,1463.2854,1571.6231,1972.1874,1029.5931,332.5421,936.7006,1047.9630,844.4431,1200.9785,742.6334,875.3350,718.3006,235.3409,549.1970,1998.0509,406.5736,1010.4535,348.8208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
482.0000,11.0000,1462.5916,1651.1632,1972.5863,1108.5715,332.3594,1015.8003,1049.6653,923.6366,1201.5703,823.1630,875.7209,798.7609,235.7631,629.1263,1993.5430,489.7936,1011.6680,427.4948,1058.2909,130.6080,152.8117,111.5502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
483.0000,11.0000,1973.1236,1186.6818,332.6249,1094.3550,1051.1811,1001.6035,1202.0455,902.4985,876.0354,878.3924,235.9235,707.8860,1989.4716,572.3527,1012.6787,505.2119,1058.0503,208.9730,155.0262,189.9325,655.2970,72.3967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
484.0000,12.0000,1973.3626,1265.3672,332.5876,1174.5368,1052.1696,1080.4604,1202.1898,983.0746,876.3391,958.8299,236.0298,787.9759,1985.0358,655.6812,1013.6820,584.1415,1058.1251,288.3847,157.3825,269.9248,655.3455,152.3407,119.9433,94.3604,NaN,NaN,NaN,NaN,NaN,NaN
485.0000,12.0000,1974.2941,1343.3381,333.0477,1252.9504,1053.8367,1159.1042,1202.1429,1062.8028,876.5543,1038.4820,236.1880,867.1806,1979.8261,738.2750,1014.9920,662.1829,1058.1665,367.2080,159.7344,349.9845,655.6665,231.4831,119.1897,175.3749,NaN,NaN,NaN,NaN,NaN,NaN
486.0000,13.0000,1974.7078,1421.8908,333.6455,1332.9821,1055.3967,1237.9458,1201.8156,1143.1653,876.6630,1118.9970,236.4116,947.2336,1975.3117,821.9027,1016.1831,740.9763,1058.4225,447.6313,162.5405,428.9744,655.5013,312.0597,118.4808,252.5458,1931.5565,121.0741,NaN,NaN,NaN,NaN
487.0000,14.0000,1974.6305,1499.3672,333.9862,1412.5833,1057.0658,1316.4670,1202.2311,1222.6915,877.3029,1198.3401,237.2575,1026.7316,1971.0510,904.4698,1017.6076,819.0363,1058.5191,527.4026,164.6181,508.3717,656.0869,391.8149,118.4763,331.7559,1932.9348,200.6518,930.7578,35.0138,NaN,NaN
488.0000,15.0000,1975.1480,1574.5761,334.8565,1493.1281,1058.2417,1395.1807,1202.8137,1303.1461,878.0980,1278.8335,237.6869,1106.7788,1966.3685,988.4273,1018.8352,897.8968,1059.2028,608.3609,166.3737,589.1243,656.7544,472.8141,118.5106,411.1953,1933.6604,280.2946,931.0468,118.2380,1938.4408,49.5914
489.0000,15.0000,1976.5865,1649.9353,338.0575,1569.3710,1059.2771,1473.0833,1203.2319,1381.6101,878.3382,1357.5074,238.0514,1185.3946,1961.2010,1070.4551,1019.8508,974.8161,1060.3158,688.0882,168.7659,667.8462,657.4542,552.2531,118.1591,489.6541,1934.4090,358.8925,930.6004,200.2611,1937.0109,120.4720
490.0000,14.0000,351.8489,1627.8423,1060.7470,1551.7876,1203.7029,1460.9326,878.5269,1437.0463,238.6197,1264.5029,1955.8842,1153.0113,1021.3786,1053.1356,1061.2593,768.4655,170.5704,747.3876,658.6097,632.5870,117.6757,569.1061,1934.7714,438.2092,930.9258,283.1012,1935.5741,193.2242,NaN,NaN
491.0000,13.0000,1061.5069,1627.7068,1203.8488,1538.0438,879.0452,1514.7652,239.5101,1341.8862,1951.5876,1234.4411,1022.4389,1130.2405,1061.9727,847.5877,172.6048,825.8235,659.0206,711.8471,118.1581,647.4837,1934.8813,516.3682,931.1341,364.8575,1934.7050,264.5802,NaN,NaN,NaN,NaN
492.0000,13.0000,1204.4418,1618.3850,879.9497,1594.9170,239.8650,1421.7985,1946.6922,1317.3332,1023.6961,1209.3506,1062.5168,927.8887,174.6485,905.7856,659.6317,792.0261,118.1753,726.7165,1934.6508,595.9343,931.0546,448.1634,1933.4742,338.2085,1889.8099,107.6928,NaN,NaN,NaN,NaN
493.0000,11.0000,241.7815,1496.6879,1941.9131,1398.6441,1024.6607,1286.4257,1063.1701,1006.6414,176.7643,983.7521,659.9329,870.2355,118.5842,805.0616,1934.4972,674.2434,931.4052,529.6970,1932.4164,409.5808,1889.9539,186.2857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
494.0000,11.0000,244.2127,1575.5665,1937.8375,1481.5527,1025.5153,1365.2456,1063.8878,1086.5595,178.6179,1063.5189,659.8126,950.0359,118.8636,884.6229,1934.1018,753.9082,931.9818,612.8599,1930.8366,482.8458,1890.3678,266.3326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
495.0000,11.0000,1933.9151,1562.1909,1025.7752,1442.4248,1064.3306,1165.7226,180.3536,1141.9490,660.1298,1028.1854,118.9917,963.1968,1933.5298,832.8656,932.2480,694.1873,1929.7005,555.5048,1890.8838,345.0364,502.8426,70.9484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
496.0000,10.0000,1026.7223,1520.9397,1064.5784,1245.8250,182.1561,1221.5925,659.6484,1107.6010,119.5640,1042.8857,1932.8325,912.4661,932.4921,776.8286,1928.0327,629.0839,1891.0879,424.6839,503.9002,148.8968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
497.0000,10.0000,1027.7151,1598.0546,1064.9017,1324.9020,183.7114,1300.7839,659.3737,1185.7719,119.8330,1122.2910,1931.9439,992.0477,932.2785,858.5031,1926.2928,702.3967,1891.8776,503.1354,505.4416,226.0220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
498.0000,10.0000,1065.4632,1403.7498,185.5489,1379.5629,659.2040,1264.3906,120.4842,1201.0788,1930.8796,1070.9432,932.1137,940.7974,1925.2098,775.7062,1892.5850,582.5304,506.4277,303.3722,990.8576,139.8650,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
499.0000,10.0000,1065.9276,1481.7191,187.2102,1457.1379,659.5284,1342.0423,121.9473,1279.0957,1929.4528,1149.7780,932.8876,1022.0393,1923.8757,848.4392,1892.8753,660.0155,507.5920,379.8700,989.5367,217.6104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
500.0000,10.0000,1066.0497,1560.8614,190.2686,1534.8224,659.7053,1421.1301,122.6070,1358.2516,1927.7313,1229.1486,932.7899,1104.5330,1921.8661,922.6681,1893.4891,739.1484,509.1899,457.8346,988.3837,297.0361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
501.0000,11.0000,1066.1476,1638.1733,196.9169,1599.0835,660.1772,1498.6547,123.7747,1435.6870,1926.1304,1306.8266,933.3527,1186.0694,1920.8682,995.6468,1894.1312,816.6790,510.1790,534.3398,987.5343,374.9419,126.6826,138.4556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
502.0000,10.0000,660.5283,1576.7193,125.2109,1513.6082,1924.5137,1385.1928,933.5231,1267.5725,1919.7152,1068.8357,1894.8224,894.5228,511.7903,611.1930,987.0192,452.8955,125.8325,215.3033,1309.5578,76.6485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
503.0000,9.0000,127.6699,1585.3294,1923.1339,1462.8932,933.5435,1348.1510,1918.4554,1142.0470,1895.1792,971.6951,513.3639,687.9270,986.3585,531.4267,125.6798,292.7569,1311.2469,153.0555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
504.0000,8.0000,1921.7338,1541.2233,933.7924,1429.0235,1917.2759,1215.1130,1895.4595,1049.0914,514.7354,764.6866,985.7487,610.7437,125.4836,370.8529,1313.0691,230.5332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
505.0000,8.0000,1918.4354,1615.7772,934.5839,1509.0182,1915.1946,1288.3754,1896.4147,1126.6924,516.8418,840.9123,985.0005,688.9556,125.5029,448.7793,1314.7985,308.3555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
506.0000,7.0000,935.0795,1589.2700,1913.8823,1361.2212,1896.4596,1204.4991,518.4869,917.7055,983.9192,767.9096,125.2821,526.8862,1315.9564,386.0853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
507.0000,7.0000,936.6008,1669.0504,1911.1306,1433.2576,1896.7174,1283.2205,520.4705,994.3024,982.8502,846.9558,125.1824,605.6695,1317.3342,464.2239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
508.0000,7.0000,1909.6479,1505.4502,1895.9591,1362.0276,522.3452,1071.4790,981.0989,926.3252,125.7913,684.8195,1319.1707,542.8159,1237.0455,85.9236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
509.0000,7.0000,1906.9003,1577.7327,1896.3382,1441.5751,524.3649,1148.3384,979.0711,1005.5146,125.5534,763.5274,1320.5940,621.1920,1237.3287,164.5122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
510.0000,7.0000,1903.5070,1648.4958,1896.0755,1520.6045,526.6853,1224.3394,976.8165,1084.4398,125.5052,841.7357,1322.3106,698.8275,1237.6222,242.6644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
511.0000,6.0000,1893.9262,1597.6356,528.8802,1301.5797,974.5319,1164.1810,125.1808,919.9314,1323.5723,777.4509,1238.0098,321.9271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
512.0000,5.0000,531.1579,1377.9681,972.7128,1243.0622,126.0597,999.2138,1325.5232,855.6133,1238.2456,400.5387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
513.0000,6.0000,533.4645,1453.9380,970.7022,1321.3310,125.7375,1076.3063,1326.8819,933.3284,1238.4339,479.1295,1266.1147,107.2179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
514.0000,7.0000,535.7818,1529.6903,969.1489,1398.9884,126.7843,1154.4474,1328.4972,1010.4247,1238.8931,557.7361,1266.3828,184.8278,662.0816,73.1695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
515.0000,7.0000,539.0117,1607.1103,967.8233,1478.3632,127.8471,1233.6160,1330.2901,1089.0067,1239.1734,637.3053,1266.3758,263.7320,660.8835,154.3503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
516.0000,6.0000,966.8831,1556.3847,128.6202,1311.6657,1331.8245,1166.5262,1239.3381,715.5300,1266.3023,341.7163,660.0821,234.8884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
517.0000,6.0000,129.0642,1391.1339,1333.3502,1245.2363,1239.5302,795.1344,1266.3361,420.6615,659.2749,316.8051,567.4477,38.5893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
518.0000,8.0000,131.0424,1468.8112,1335.2121,1322.7140,1240.3249,872.8727,1266.0228,498.5855,659.3164,397.5211,567.4089,117.2522,572.1157,43.5292,1546.9707,66.8973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
519.0000,8.0000,132.8017,1548.3050,1337.2592,1401.9424,1240.5359,952.2007,1265.9655,578.0285,658.3842,479.6459,567.5161,197.1533,571.9826,122.7432,1549.1512,147.5228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
520.0000,8.0000,134.1428,1622.3397,1338.9203,1478.9682,1241.4610,1029.9382,1265.5736,655.9895,658.0888,560.3235,567.6297,274.9627,572.2984,199.8881,1550.8774,227.1832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
521.0000,8.0000,1341.3786,1557.8032,1241.4342,1109.4888,1265.3068,735.8169,657.6823,642.8369,567.9455,354.0362,572.2324,278.6631,1553.1502,308.0940,693.8076,83.7609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
522.0000,8.0000,1344.5262,1636.0129,1242.1473,1188.2124,1265.4549,813.9750,656.6885,724.1983,567.8217,431.5009,572.6451,356.6333,1555.3466,387.6009,688.1618,164.4016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
523.0000,7.0000,1242.3148,1268.3495,1265.4283,893.5746,656.0199,807.2439,567.8099,510.1821,572.1790,436.2834,1557.2105,468.5100,682.5104,245.8948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
524.0000,7.0000,1242.6294,1347.5030,1265.1890,972.2049,655.1102,889.2830,568.0074,588.5279,572.7795,515.2446,1558.9829,548.5381,677.0007,327.2907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
525.0000,7.0000,1242.9385,1427.4862,1264.9671,1051.6774,654.8740,972.1525,567.9180,667.9608,572.7075,594.9050,1560.5169,629.1234,671.6775,409.3285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
526.0000,7.0000,1242.9476,1505.9312,1264.6732,1129.7131,654.4028,1053.6708,568.6042,746.4182,572.6215,673.9775,1562.1481,708.4880,666.1152,489.9505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
527.0000,8.0000,1243.6262,1585.1384,1264.3813,1208.6187,653.4039,1136.4893,568.1230,826.8467,572.8473,754.8285,1563.5723,789.6003,660.5606,572.0191,741.7294,87.4931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
528.0000,8.0000,1242.2896,1661.8681,1263.5752,1286.9767,653.4939,1218.5924,569.0886,906.8842,573.0439,834.6429,1564.9003,869.7552,656.1241,653.1998,741.0550,167.2453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
529.0000,7.0000,1263.7652,1365.3134,652.8251,1301.1007,569.3069,986.9890,1566.3217,950.6344,573.3847,914.9031,651.9510,734.8554,741.3014,247.4002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
530.0000,7.0000,1263.2678,1443.6164,652.0788,1383.3752,569.7880,1067.4393,573.8869,994.6787,1568.1386,1031.4819,647.3722,816.5734,741.0568,327.4704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
531.0000,8.0000,1262.7140,1521.6342,651.2343,1465.3903,570.4750,1148.0962,1570.0556,1112.9418,574.4912,1074.6784,643.3779,897.9278,741.3628,408.0545,1674.4438,92.0472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
532.0000,8.0000,1261.4279,1600.2842,651.5374,1547.4766,570.6805,1227.1943,1571.8263,1194.0785,574.8417,1154.2140,639.8155,980.1183,741.6831,488.5560,1676.3427,172.0002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
533.0000,7.0000,653.0092,1628.7964,571.3597,1307.0179,1573.6472,1275.7407,574.8767,1233.4505,636.3581,1062.7567,741.9912,569.0641,1678.2480,251.9875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
534.0000,6.0000,572.1387,1386.8074,1575.2999,1356.9794,576.2341,1312.8116,632.9477,1143.8670,741.7907,649.8358,1680.1878,331.5365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
535.0000,6.0000,573.3457,1465.2018,1577.3818,1436.3353,576.6832,1392.1956,629.4735,1224.1179,741.8309,729.9994,1682.2243,409.7736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
536.0000,8.0000,573.8968,1543.2135,1579.2068,1516.5290,577.7841,1470.9582,626.2612,1303.8176,742.0204,811.0540,1683.9207,489.0319,1302.4586,99.9559,1012.8574,101.6324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
537.0000,8.0000,575.3153,1619.4657,1581.5254,1591.2426,578.3044,1548.0379,623.4904,1383.4769,742.2909,891.1387,1685.6072,567.7563,1302.2849,174.4118,1014.3315,177.2926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
538.0000,6.0000,579.2659,1625.2644,620.3497,1462.6603,742.5497,971.8154,1687.0927,646.0582,1301.6251,249.7397,1015.7831,253.4922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
539.0000,5.0000,617.0570,1540.4740,742.3122,1051.0908,1688.9322,723.8605,1301.3467,324.5463,1017.4499,328.8959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
540.0000,6.0000,614.9495,1617.4166,742.3653,1131.3406,1690.9588,802.9762,1300.5439,400.5413,1019.2513,405.6999,1206.4177,75.0636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
541.0000,5.0000,742.8509,1210.2461,1693.1857,881.2941,1300.4074,475.9121,1021.0877,481.9360,1207.4740,151.9586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
542.0000,5.0000,743.2124,1290.2641,1695.1017,961.2731,1300.3572,552.9033,1022.5917,559.8273,1208.7259,229.8964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
543.0000,5.0000,743.9718,1368.5386,1696.5029,1039.8074,1299.3529,628.5663,1024.2897,636.5714,1210.0763,306.4803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
