FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y,MidPoint_20_x,MidPoint_20_y,MidPoint_21_x,MidPoint_21_y,MidPoint_22_x,MidPoint_22_y,MidPoint_23_x,MidPoint_23_y,MidPoint_24_x,MidPoint_24_y
356.0000,8.0000,1145.1661,1469.6121,1107.0166,1346.6569,1567.7664,1208.6710,2015.4601,1088.1910,1479.9693,857.3551,1987.1103,675.3043,987.4603,494.5323,788.1537,118.8946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
357.0000,9.0000,1142.5934,1546.3168,1107.7084,1425.0253,1567.5124,1287.6573,2012.9665,1167.8694,1479.9284,937.0640,1982.8121,750.1472,987.7742,573.7750,787.3251,196.2018,1645.9477,63.4387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
358.0000,9.0000,1139.0242,1624.9199,1107.3937,1504.1157,1567.6560,1367.1309,2009.4287,1247.2257,1480.2301,1016.8344,1977.7568,826.1697,988.3937,653.3269,786.8125,274.0587,1645.1327,137.8267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
359.0000,8.0000,1108.2026,1582.0586,1568.1138,1445.5814,2006.7544,1326.5951,1480.9411,1095.3477,1972.9846,900.8489,989.3243,732.7556,786.3579,352.3288,1643.9406,211.6055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
360.0000,7.0000,1567.7577,1524.6192,2003.8562,1406.4954,1481.3328,1174.4320,1967.8966,975.8319,990.2300,812.6392,786.1272,431.2235,1643.5533,286.2490,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
361.0000,8.0000,1566.7440,1603.5959,1999.9077,1484.0532,1482.2039,1253.6356,1963.1396,1050.3265,991.3048,892.7330,785.9837,510.4053,1642.2581,361.2477,1936.4755,70.7334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
362.0000,7.0000,1994.6386,1561.3011,1482.6348,1333.1993,1957.5245,1125.8918,992.5243,973.0772,786.2615,590.3761,1641.5069,437.0132,1937.0775,150.4568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
363.0000,6.0000,1482.9840,1411.3336,1952.9061,1200.1588,994.3278,1052.4015,786.7413,669.2931,1640.6165,511.7543,1938.4830,228.9619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
364.0000,6.0000,1482.9421,1489.6259,1947.6573,1275.7963,996.5123,1132.6495,787.3373,749.7488,1639.6924,587.2923,1939.5344,309.0447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
365.0000,7.0000,1483.2615,1567.7429,1943.1595,1349.5414,998.8997,1211.9461,788.2014,829.3004,1638.9863,661.9713,1940.8482,387.5549,1559.0555,130.4608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
366.0000,6.0000,1938.2640,1424.4461,1001.6863,1291.3027,789.9262,909.6876,1638.0169,737.2303,1941.8085,466.9148,1561.0567,211.1144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
367.0000,7.0000,1933.2027,1497.2963,1004.2053,1368.7709,791.4551,989.1968,1637.4666,811.7910,1942.0861,545.1678,1562.9568,290.6520,1728.5078,104.9329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
368.0000,8.0000,1927.9498,1570.4802,1006.3126,1447.7592,792.2549,1069.3643,1636.3651,887.5564,1942.5972,624.2691,1565.3982,370.5896,1728.9589,184.3897,531.9152,53.6790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
369.0000,7.0000,1008.1762,1524.6727,793.2226,1146.9394,1635.7217,961.8901,1943.2077,701.0774,1567.0200,449.5770,1730.1376,262.2393,531.8662,130.4296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
370.0000,7.0000,1009.9120,1604.3808,793.4929,1225.4022,1634.5825,1037.4639,1943.2549,779.7614,1568.9842,529.9905,1730.7788,341.3959,531.8205,208.4531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
371.0000,6.0000,793.2877,1301.8819,1633.5791,1111.8256,1943.1431,856.6660,1570.8266,609.2577,1731.3765,419.2847,531.5825,285.1785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
372.0000,6.0000,793.1713,1378.7736,1632.6139,1186.9965,1942.7858,934.2506,1572.5715,689.6829,1732.2257,497.8905,531.6932,362.5084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
373.0000,6.0000,792.8409,1454.7871,1630.8416,1261.2495,1942.1688,1011.4031,1574.6657,769.1246,1732.5381,576.2249,531.7775,439.6245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
374.0000,6.0000,792.4889,1532.7156,1630.3761,1336.6736,1941.1250,1089.6140,1575.8274,850.6864,1732.6364,655.8052,532.0028,517.9753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
375.0000,7.0000,792.6138,1609.4986,1629.3527,1411.4513,1940.3612,1167.3759,1577.4196,931.0578,1732.8242,734.0937,532.9005,595.1109,468.9766,41.6317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
376.0000,6.0000,1628.6400,1487.1479,1939.5136,1246.3724,1578.7266,1012.6314,1732.8376,813.7925,533.1670,673.4312,468.9548,122.6281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
377.0000,7.0000,1626.9334,1562.9180,1938.6004,1324.2381,1580.5060,1093.6047,1732.9492,892.4847,533.7743,750.8667,468.6181,202.7546,1924.5594,94.6292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
378.0000,7.0000,1625.1689,1638.0949,1937.7793,1402.3549,1582.2602,1174.9344,1733.2385,971.1572,534.1588,828.2162,468.4927,282.2856,1925.8236,173.0755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
379.0000,7.0000,1936.8206,1479.7353,1583.9151,1255.0433,1733.2937,1048.9360,534.9252,904.9258,468.8982,361.3660,1926.3025,251.0374,252.8131,124.6076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
380.0000,8.0000,1935.3018,1557.0573,1585.1868,1335.2042,1732.7216,1126.7016,535.6507,981.6222,468.7694,440.9680,1926.6060,330.2983,247.6913,202.5123,123.5668,63.9679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
381.0000,8.0000,1932.2390,1631.7554,1586.5844,1414.7752,1733.1489,1203.1110,536.1496,1057.2803,468.7963,519.6953,1927.0255,409.2978,242.0029,279.2418,122.9190,143.0099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
382.0000,7.0000,1588.3487,1493.9787,1732.4796,1279.8637,537.3994,1132.8684,468.9384,598.2226,1927.0732,488.2163,237.2197,357.0872,122.1314,220.3883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
383.0000,7.0000,1589.7099,1573.3798,1732.9661,1356.3016,538.3599,1208.0930,469.0960,677.1620,1927.0518,567.0659,231.7497,435.1961,122.4253,298.9516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
384.0000,7.0000,1732.0885,1433.1591,538.7596,1283.1913,468.9193,755.6061,1927.4697,645.9475,226.6976,513.0658,122.3472,377.6172,1134.3142,109.0254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
385.0000,7.0000,1732.2250,1510.5883,539.4586,1358.1278,469.4832,834.2682,1927.4013,724.7488,221.3371,590.9372,122.4992,457.1897,1133.7199,186.5927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
386.0000,7.0000,1731.4320,1586.8298,540.7756,1433.3786,469.7862,912.4422,1928.3621,803.8377,216.6004,669.5229,122.5841,535.4304,1133.5502,264.1020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
387.0000,7.0000,1731.6043,1663.1205,541.8849,1509.7543,470.4740,991.1792,1929.0989,883.2673,211.7674,748.5831,122.4529,616.1172,1132.6226,343.5545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
388.0000,6.0000,544.1629,1583.7788,470.6923,1069.2092,1930.2495,962.2931,207.2944,827.6467,123.4663,695.6462,1131.1973,423.0440,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
389.0000,6.0000,545.9319,1658.9287,471.1253,1148.1856,1930.3236,1042.3265,202.7808,908.3421,122.9201,777.0327,1130.4520,502.6956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
390.0000,5.0000,471.5368,1226.4699,1930.9832,1122.0716,198.5344,987.0594,123.4229,856.8125,1129.8619,581.5491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
391.0000,5.0000,472.4440,1305.5543,1930.5142,1202.6055,194.7894,1067.9302,123.9499,937.8578,1129.2358,662.4253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
392.0000,5.0000,472.8958,1383.6834,1930.3435,1282.7826,190.5551,1146.5348,124.8653,1015.9743,1129.1683,742.2523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
393.0000,5.0000,473.2578,1463.2176,1929.7971,1363.7613,186.5654,1226.6097,125.3644,1096.7321,1129.8937,822.7423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
394.0000,6.0000,474.1559,1540.7845,1928.3722,1442.1774,182.7184,1303.8498,125.9963,1174.5254,1130.8671,902.0732,1066.8423,75.9954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
395.0000,8.0000,475.1701,1618.4991,1927.4072,1520.2358,179.0292,1382.3534,127.0993,1254.2062,1131.8265,983.2261,1067.3451,156.4357,1481.2343,136.1920,993.9227,115.5517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
396.0000,9.0000,1927.3302,1597.8105,175.7073,1458.7845,127.9254,1332.5493,1132.8520,1062.8525,1067.7409,234.3038,1480.0839,214.2296,994.1970,193.5565,939.6672,138.0044,813.1521,103.3492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397.0000,10.0000,173.5253,1536.3031,129.2357,1410.8025,1134.1301,1143.8817,1068.2278,313.7732,1479.2498,293.6761,994.8777,273.1596,940.4701,217.0585,812.4850,182.3764,1419.5103,89.6522,567.9912,70.8103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
398.0000,10.0000,173.6925,1599.9100,130.6624,1488.0411,1135.7619,1222.5894,1068.9435,391.9313,1478.3070,372.1792,994.8472,351.1513,941.5324,295.1353,812.5414,260.6558,1418.0811,167.5319,568.0915,148.8497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
399.0000,10.0000,132.6384,1562.1374,1137.2931,1302.9995,1069.4417,471.8301,1476.5843,452.3379,995.2285,431.1456,942.0703,374.8445,812.2834,340.3202,1416.2187,247.6024,567.8854,228.3968,134.0442,133.0971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
400.0000,9.0000,1138.3552,1382.5296,1069.7697,551.1526,1474.3971,531.1570,995.4371,509.9707,942.7647,453.3317,812.4841,418.9596,1414.6259,325.9968,567.7296,306.9700,133.1613,212.0575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
401.0000,11.0000,1139.7281,1462.4124,1070.5775,631.2474,1472.0579,612.2562,995.6953,590.3807,943.5120,533.9749,812.8795,499.3301,1412.8033,406.4746,567.8417,387.2577,132.4663,292.0304,216.1065,123.0438,1059.4863,118.4671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
402.0000,11.0000,1140.9274,1541.3483,1071.3335,711.1992,1470.0056,691.8299,996.2221,669.3816,944.3555,613.9624,813.8362,578.8562,1411.3375,486.0903,567.8874,466.3710,132.6756,370.3724,218.0887,202.2308,1058.6317,197.2808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
403.0000,11.0000,1141.2111,1622.7272,1072.2445,791.7969,1468.0958,772.7978,996.4097,750.4256,945.6454,694.7258,814.8034,658.9115,1409.7001,566.8948,568.1492,546.5861,132.3933,450.6614,219.6620,281.4047,1057.7698,277.5650,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404.0000,10.0000,1072.8077,872.0025,1466.6639,853.2141,996.6287,830.1527,946.9064,774.2745,816.2203,738.4098,1407.7304,647.0118,568.3430,626.6510,132.5629,529.9190,221.2693,360.6594,1056.9977,357.6676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
405.0000,10.0000,1073.5737,951.9906,1465.2735,933.1703,997.0225,910.3136,948.7671,853.9670,817.7931,817.7590,1405.4658,726.9778,568.3045,706.3969,133.2478,609.3376,222.8973,439.8708,1055.9591,437.4216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
406.0000,11.0000,1073.9710,1030.6876,1463.9565,1011.9439,997.9370,988.4204,950.5763,932.9692,819.1963,895.7981,1403.3171,806.0664,568.6726,784.4935,133.9178,686.5283,224.6448,517.1898,1054.7593,516.2281,543.2475,74.6581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
407.0000,11.0000,1074.3074,1110.1818,1462.5579,1091.3113,998.2926,1067.7988,952.5482,1013.1032,820.0174,975.1896,1401.0809,886.2452,568.9883,863.7606,133.3999,765.9148,226.4802,595.8756,1054.0705,596.9245,540.9124,151.6913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
408.0000,11.0000,1074.8245,1188.3093,1461.3054,1170.1055,998.8405,1146.7344,954.6169,1091.7605,820.4077,1053.6463,1398.5763,965.0472,569.3194,942.3611,134.2333,843.6369,1053.2251,676.0765,228.4202,674.4308,538.2625,227.9588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
409.0000,10.0000,1075.3324,1266.8211,1459.9082,1248.6495,979.3241,1199.1581,820.6001,1131.7828,1396.1805,1044.0667,570.2777,1020.2265,134.7930,922.2297,1052.3788,754.8179,230.2064,752.0853,535.9749,303.6432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
410.0000,12.0000,1075.8508,1344.1390,1457.8964,1327.4393,1000.9572,1303.2397,958.9747,1248.4897,820.7982,1210.0829,1393.4559,1122.5243,570.7305,1098.6207,135.1583,1000.4217,1051.4088,833.4112,232.0924,830.0609,533.5498,379.6197,1191.8806,91.7113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
411.0000,12.0000,1076.2087,1422.1232,1455.8310,1405.4429,982.5590,1355.6504,821.2759,1288.1084,1390.7090,1200.9203,571.1794,1176.7166,136.3542,1077.4457,1050.4921,912.3112,234.0967,908.2336,531.4221,455.6562,1195.8834,171.1293,1935.9432,86.1727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
412.0000,12.0000,1076.3143,1500.0026,1454.1943,1484.9378,984.3293,1434.3082,820.9142,1366.7715,1388.3792,1279.5521,571.8028,1254.6626,136.6204,1156.0888,1049.1388,991.9461,235.4718,987.2900,528.7293,532.6830,1199.4433,252.1181,1935.0952,167.1467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
413.0000,12.0000,1076.3868,1577.9671,1452.7882,1563.7508,985.6980,1512.3034,820.7123,1445.3931,1386.5342,1359.1575,572.7598,1333.4301,137.6987,1234.2584,1048.0595,1071.5236,236.6057,1065.1718,526.9917,609.9162,1202.8874,333.1491,1934.1812,248.3025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
414.0000,11.0000,987.4997,1591.0165,820.6152,1524.0392,1384.4521,1437.5621,573.4524,1411.4691,138.9588,1312.0381,1046.4779,1150.7320,238.1150,1144.0566,525.4039,687.4046,1206.8101,413.6896,1932.8320,330.6041,1905.3154,94.5289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
